time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
6.599999999999999964e-03,4.986022886641099843e-05,4.986332658829338284e-05,-4.349033209043200236e-06,-4.349261924711523307e-06,2.317633458290099975e-05,2.317404741955144187e-05
6.799999999999999621e-03,4.988954086168499778e-05,4.989269350725812684e-05,-4.351624252206600089e-06,-4.351849015968716028e-06,2.315042415224600022e-05,2.314817650697951974e-05
7.000000000000000146e-03,4.991835321434299962e-05,4.992157495530280136e-05,-4.354179711768799661e-06,-4.354400685537405160e-06,2.312486955643100126e-05,2.312265981129261826e-05
7.199999999999999803e-03,4.994666874124299754e-05,4.994997371934504859e-05,-4.356701108963800182e-06,-4.356918443769656319e-06,2.309965558348699949e-05,2.309748222897010667e-05
7.400000000000000328e-03,4.997448791183600091e-05,4.997789009945101315e-05,-4.359189859848300398e-06,-4.359403696786132966e-06,2.307476807563500117e-05,2.307262969880534528e-05
7.599999999999999985e-03,5.000180906714400106e-05,5.000532209010668795e-05,-4.361647284959800016e-06,-4.361857756275167311e-06,2.305019382408700005e-05,2.304808910391499506e-05
7.799999999999999642e-03,5.002862855811200183e-05,5.003226556423588976e-05,-4.364074618463200289e-06,-4.364281848138341750e-06,2.302592049085899862e-05,2.302384818528325575e-05
8.000000000000000167e-03,5.005494092307599777e-05,5.005871445908088049e-05,-4.366473015364799813e-06,-4.366677120144294668e-06,2.300193652048799969e-05,2.299989546522372827e-05
8.200000000000000691e-03,5.008073910864999675e-05,5.008466096272823798e-05,-4.368843559290100033e-06,-4.369044648726380070e-06,2.297823108212200023e-05,2.297622017940287255e-05
8.399999999999999481e-03,5.010601456798699857e-05,5.011009569988742672e-05,-4.371187267500100369e-06,-4.371385445038377174e-06,2.295479399946200136e-05,2.295281221628289473e-05
8.600000000000000006e-03,5.013075745923699844e-05,5.013500791547074900e-05,-4.373505097236300057e-06,-4.373700460364900652e-06,2.293161570197299866e-05,2.292966206301766673e-05
8.800000000000000530e-03,5.015495681989200216e-05,5.015938565455588932e-05,-4.375797950097199647e-06,-4.375990590968600884e-06,2.290868717276600089e-05,2.290676075698066272e-05
8.999999999999999320e-03,5.017860076040800004e-05,5.018321593740684831e-05,-4.378066676682499643e-06,-4.378256682444215695e-06,2.288599990695699922e-05,2.288409984222451461e-05
9.199999999999999845e-03,5.020167652604699821e-05,5.020648492837005586e-05,-4.380312080367800342e-06,-4.380499533639415567e-06,2.286354587009500013e-05,2.286167133027251758e-05
9.400000000000000369e-03,5.022417070269199796e-05,5.022917809762429101e-05,-4.382534921084100114e-06,-4.382719900194004599e-06,2.284131746197300017e-05,2.283946766472662557e-05
9.599999999999999159e-03,5.024606938592400128e-05,5.025128037494223400e-05,-4.384735918471499814e-06,-4.384918497741910878e-06,2.281930748918300036e-05,2.281748168924757294e-05
9.799999999999999684e-03,5.026735825466800196e-05,5.027277629480017318e-05,-4.386915754700500119e-06,-4.387096004814419009e-06,2.279750912615600072e-05,2.279570661852248486e-05
1.000000000000000021e-02,5.028802271762699796e-05,5.029365013234561067e-05,-4.389075077296000058e-06,-4.389253065478037390e-06,2.277591590028500159e-05,2.277413601188629934e-05
1.020000000000000073e-02,5.030804803285799851e-05,5.031388602989754700e-05,-4.391214501521999691e-06,-4.391390291736033131e-06,2.275452165730199996e-05,2.275276374930634702e-05
1.039999999999999952e-02,5.032741940974800113e-05,5.033346811380238074e-05,-4.393334612433800004e-06,-4.393508265719030352e-06,2.273332054779799883e-05,2.273158400947636803e-05
1.060000000000000005e-02,5.034612213051399679e-05,5.035238060160294294e-05,-4.395435967133200178e-06,-4.395607541686870913e-06,2.271230700084899995e-05,2.271059124979795904e-05
1.080000000000000057e-02,5.036414162155499928e-05,5.037060789959431741e-05,-4.397519096491699724e-06,-4.397688647861241345e-06,2.269147570697299955e-05,2.268978018805426318e-05
1.099999999999999936e-02,5.038146351158399769e-05,5.038813469093962789e-05,-4.399584506838700367e-06,-4.399752088106227723e-06,2.267082160369299955e-05,2.266914578560440279e-05
1.119999999999999989e-02,5.039807375888899856e-05,5.040494601460267351e-05,-4.401632681454899672e-06,-4.401798343471950202e-06,2.265033985718100062e-05,2.264868323194717123e-05
1.140000000000000041e-02,5.041395870210399780e-05,5.042102733542141275e-05,-4.403664082272800319e-06,-4.403827873614659492e-06,2.263002584881099839e-05,2.262838793052007833e-05
1.159999999999999920e-02,5.042910507768400219e-05,5.043636460570002515e-05,-4.405679150848200140e-06,-4.405841118105170678e-06,2.260987516319399928e-05,2.260825548561496139e-05
1.179999999999999973e-02,5.044350012714499771e-05,5.045094431873705683e-05,-4.407678309804400237e-06,-4.407838497636185016e-06,2.258988357304899910e-05,2.258828169030481801e-05
1.200000000000000025e-02,5.045713161781400027e-05,5.046475355473693043e-05,-4.409661963946399740e-06,-4.409820415137878912e-06,2.257004703181999982e-05,2.256846251528788752e-05
1.220000000000000077e-02,5.046998786869700144e-05,5.047778001956975270e-05,-4.411630501115600339e-06,-4.411787256810147402e-06,2.255036165957399871e-05,2.254879409856519923e-05
1.239999999999999956e-02,5.048205782043499945e-05,5.049001207685528941e-05,-4.413584293436699762e-06,-4.413739393078982272e-06,2.253082373648299856e-05,2.252927273587684544e-05
1.260000000000000009e-02,5.049333102742100234e-05,5.050143877384888856e-05,-4.415523697920299814e-06,-4.415677179483688254e-06,2.251142969199499983e-05,2.250989487182979918e-05
1.280000000000000061e-02,5.050379769178700139e-05,5.051204986160417136e-05,-4.417449057479300178e-06,-4.417600957500948668e-06,2.249217609614799962e-05,2.249065709165719166e-05
1.299999999999999940e-02,5.051344867760699923e-05,5.052183580987802024e-05,-4.419360701774299972e-06,-4.419511055311170016e-06,2.247305965306700126e-05,2.247155611355497478e-05
1.319999999999999993e-02,5.052227552015199673e-05,5.053078781723126380e-05,-4.421258947609100305e-06,-4.421407788511933598e-06,2.245407719502800063e-05,2.245258878154734235e-05
1.340000000000000045e-02,5.053027044192900236e-05,5.053889781676189049e-05,-4.423144099927300370e-06,-4.423291460782979052e-06,2.243522567093500080e-05,2.243375205883688103e-05
1.359999999999999924e-02,5.053742636793999866e-05,5.054615847788963178e-05,-4.425016452274099810e-06,-4.425162364506673781e-06,2.241650214782200129e-05,2.241504302159994221e-05
1.379999999999999977e-02,5.054373688297099707e-05,5.055256320459042030e-05,-4.426876287435700173e-06,-4.427020781347539339e-06,2.239790379632899871e-05,2.239645885319127647e-05
1.400000000000000029e-02,5.054919627475500056e-05,5.055810613045742878e-05,-4.428723877960800222e-06,-4.428866982794121277e-06,2.237942789139100061e-05,2.237799683872546217e-05
1.420000000000000082e-02,5.055379950818199845e-05,5.056278211094411172e-05,-4.430559486675599598e-06,-4.430701230666111161e-06,2.236107180409099832e-05,2.235965436000556333e-05
