time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998093499953,0.99996202427745,0.99997900607259,0.99997487205485,5.4809271052585e-05,5.2262310918738e-05,4.19372745538e-05,3.64169870139e-05,0.0099999192162146,-0.00032770538898379,3.7673658157633e-05,-7.5488297872768e-06,-7.5488297872768e-06,0.90001528419606,0.89999454324576,2.5,2.5,-9.9999999999928e-05
0.002,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997927323378,0.99996169747787,0.99997898851142,0.99997514632672,5.5096916826199e-05,5.206078424011e-05,4.1596498812828e-05,3.6465905395136e-05,0.009999874549239,-6.7000464615922e-05,3.4532902081383e-05,-7.5717635400597e-06,-7.5717635400604e-06,0.90001556252627,0.89999628570669,2.5,2.5,-0.00010000000001587
0.003,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997876144653,0.99996142090521,0.99997896868895,0.9999751779239,5.521105069019e-05,5.1878999174381e-05,4.1577279668149e-05,3.6515348462278e-05,0.0099998342578574,-6.0437073582062e-05,3.1980237127851e-05,-7.5924506919923e-06,-7.5924506919933e-06,0.90001579361466,0.89999677476114,2.5,2.5,-0.00010000000001721
