time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,1,1,1,1,0,0,1.6,0,0,0,0,0.6,0.6,28,28,0
0.001,0.99241946669426,0.98769457302705,0.99525087090476,0.99471722226119,0.10051698882926,0.0043065765394682,1.5993124812138,-0.68751878619466,0.24645323677165,-0.020824075427747,-0.020824075427749,0.60430799055049,0.60169476832114,28.058469649506,28.005263398023,-0.69999999999803
0.002,0.98491945910641,0.97548648592274,0.99057998747454,0.9895670207618,0.20021905002711,0.0083385305789355,1.5982579904695,-1.0544907443092,0.43307424864847,-0.041110860238786,-0.041110860238788,0.60869027746141,0.60335962557905,28.115671277375,28.00920406979,-1.3999999999984
0.003,0.985030026758,0.97510541541332,0.99055996986031,0.9895099110507,0.200515258783,0.0081176018713992,1.5975570228922,-0.70096757725796,0.35651042072335,-0.041207266194135,-0.041207266194135,0.60886334671699,0.60332063112778,28.115775182751,28.00743017435,-1.4
0.004,0.98514609469451,0.97491832563353,0.99058021424419,0.98945928919978,0.20048273043941,0.0079650612054359,1.596937306626,-0.61971626620748,0.31734773268471,-0.041292461344431,-0.041292461344431,0.6089490349195,0.60328163187469,28.115913822031,28.006551830302,-1.4
0.005,0.98523852839904,0.97481404277677,0.99060944408075,0.98943257989849,0.20012618888859,0.0078471218494737,1.596365969865,-0.5713367611603,0.29334928335433,-0.041370979410056,-0.041370979410086,0.6090005250961,0.60326293551206,28.116077934184,28.006027222624,-1.4000000000025
0.006,0.98528113034496,0.97475152593599,0.99064453342254,0.98941805663029,0.19948284684939,0.0077495069339024,1.5958275238208,-0.53844604421488,0.27681758207862,-0.04144495920394,-0.041444959203971,0.60903258382212,0.60326472592923,28.11626103514,28.005671976658,-1.3999999999918
0.007,0.98528221319709,0.97471280639264,0.99067516544318,0.98941048232775,0.1986137116415,0.0076650644878968,1.5953133704705,-0.51415335031677,0.26453063669247,-0.04151558847954,-0.041515588479553,0.60905325087715,0.60328394484752,28.116462627264,28.005410937301,-1.3999999999992
0.008,0.98525064990925,0.97468883278971,0.99069725845073,0.98940718513146,0.19758365237282,0.0075897228617183,1.5948181699808,-0.49520048965078,0.25491474023673,-0.041583605150988,-0.041583605150999,0.60906691704361,0.60331688705325,28.11664756801,28.005208270447,-1.4000000000015
0.009,0.98519446400003,0.97467451423688,0.99071165303562,0.989406648748,0.19644898652182,0.0075209405575646,1.5943383405869,-0.47982939391545,0.24710468971351,-0.041649504345885,-0.041649504345895,0.60907600470148,0.60336006092433,28.116814021002,28.005044647766,-1.4000000000003
0.01,0.98512029774048,0.9746667308377,0.9907199356347,0.98940793709306,0.19525336641662,0.0074570232949167,1.5938713456699,-0.46699491700502,0.24058036844587,-0.041713636790759,-0.041713636790769,0.60908197635863,0.60341053041364,28.116960503336,28.00490861731,-1.3999999999994
0.011,0.98503338758125,0.97466344025407,0.99072354768283,0.98941043334598,0.19402829552046,0.0073967871801075,1.5934153158903,-0.45602977964709,0.23500726182999,-0.041776260959119,-0.041776260959128,0.60908577845421,0.60346596988893,28.117085423744,28.00479289233,-1.3999999999997
0.012,0.98493774746145,0.97466323801268,0.99072359818514,0.98941371091157,0.19279536299993,0.0073393767648281,1.5929688311851,-0.44648470520775,0.23015888431433,-0.04183757316896,-0.041837573168968,0.60908805635044,0.60352459883192,28.117187334799,28.004692577171,-1.4000000000006
0.013,0.98483640300517,0.97466512362895,0.99072093552364,0.98941746464398,0.19156870695811,0.0072841591318531,1.5925307863693,-0.43804481583429,0.2258757377114,-0.041897726150903,-0.04189772615091,0.60908926721206,0.60358508225357,28.117265081531,28.004604242566,-1.3999999999987
0.014,0.98473161039762,0.97466836724883,0.99071620754314,0.98942147155703,0.19035713332519,0.0072306582363415,1.5921003038508,-0.43048251845646,0.22204202550884,-0.041956841118164,-0.041956841118171,0.60908974360594,0.60364219259443,28.117317867357,28.004525407795,-1.3999999999997
0.015,0.98462503869182,0.97467242860211,0.99070990921711,0.98942556685398,0.18916575785148,0.007178511988974,1.5916766745788,-0.42362927196689,0.21857164203399,-0.04201501594024,-0.042015015940244,0.60908973170438,0.60365340875893,28.11734526166,28.004454232585,-1.4000000000005
0.016,0.98451791364113,0.9746769048084,0.99070241942038,0.98942962837837,0.18799721057651,0.0071274429418881,1.5912593167868,-0.41735779206364,0.21539931518481,-0.042072330858356,-0.042072330858359,0.60908941559935,0.60366534801578,28.117364889315,28.004389324156,-1.4000000000001
0.017,0.98441112803269,0.97468149502825,0.99069402887868,0.98943356597131,0.18685249074938,0.0070772375395818,1.590847746425,-0.41157036177442,0.21247477146085,-0.042128852584539,-0.042128852584541,0.6090889335817,0.60367801283282,28.117361249257,28.004329611026,-1.3999999999999
0.018,0.98430532512112,0.97468597551065,0.99068496127299,0.98943731386096,0.18573156024765,0.0070277310135822,1.5904415555342,-0.40619089086242,0.20975875906638,-0.042184637301356,-0.042184637301359,0.60908838951028,0.60369139676418,28.117333148263,28.004274257471,-1.3999999999993
0.019,0.98420096128812,0.97469018140044,0.99067538914266,0.98944082503623,0.1846337483482,0.0069787961472988,1.5900403961609,-0.40115937321478,0.20722026103499,-0.042239732893453,-0.042239732893459,0.60908786102433,0.6037054864517,28.117280666257,28.004222603785,-1.3999999999993
0.02,0.98409835298319,0.97469399314556,0.99066544587835,0.98944406698418,0.18355802335389,0.0069303347828829,1.5896439682288,-0.39642793215128,0.20483449778964,-0.042294180630503,-0.042294180630506,0.60908740562832,0.60372003219007,28.117204126297,28.004174123559,-1.3999999999991
0.021,0.98399771189654,0.97469732616869,0.99065523479092,0.98944701840992,0.18250317169351,0.0068822713252708,1.5892520102814,-0.3919579474065,0.20258146896465,-0.042348016451225,-0.042348016451227,0.60908706528627,0.60373372480665,28.117104050693,28.004128392523,-1.4
0.022,0.98389917135659,0.97470012292087,0.99064483599384,0.9894496666843,0.18146791347241,0.0068345477310373,1.5888642923445,-0.3877179369046,0.2004448728995,-0.042401271953195,-0.042401271953197,0.60908686993748,0.60374822208431,28.116981119432,28.004085065463,-1.4000000000009
0.023,0.98380280618875,0.97470234671818,0.99063431164702,0.98945200584531,0.18045097481999,0.0067871196193914,1.5884806103691,-0.38368197534311,0.19841129593919,-0.042453975162887,-0.042453975162889,0.60908684021203,0.60376349546808,28.116836132483,28.004043858896,-1.3999999999995
0.024,0.98370864769768,0.97470397693489,0.99062370997093,0.98945403502711,0.17945113121236,0.0067399532422825,1.5881007818681,-0.37982850102505,0.19646959783762,-0.042506151139825,-0.042506151139827,0.60908698954227,0.6037795123002,28.116669976743,28.004004537928,-1.3999999999994
0.025,0.9836166949972,0.97470500524258,0.99061306833063,0.98945575722339,0.17846723154286,0.0066930231170319,1.5877246424609,-0.37613940724645,0.19461044166202,-0.042557822454535,-0.042557822454537,0.60908732581169,0.60379623713048,28.116483597825,28.003966906193,-1.4000000000002
0.026,0.98352692360338,0.97470543266139,0.99060241561771,0.98945717831351,0.17749820962785,0.006646310174013,1.5873520431162,-0.37259934467813,0.19282593139453,-0.04260900956948,-0.042609009569482,0.60908785264609,0.6038136327975,28.11627797655,28.003930798097,-1.4000000000007
0.027,0.98343929196043,0.97470526724563,0.99059177409514,0.98945830629597,0.17654308770571,0.0065998003064099,1.5869828479344,-0.3691951818088,0.19110933065096,-0.04265973114515,-0.042659731145151,0.60908857042648,0.60383166130264,28.116054109749,28.003896072784,-1.4
0.028,0.98335374640297,0.97470452226846,0.99058116083165,0.98945915068652,0.17560097500375,0.0065534832345376,1.5866169323496,-0.36591558475908,0.18945484295118,-0.04271000428778,-0.042710004287781,0.60908947708404,0.6038502845033,28.11581299492,28.003862609428,-1.4000000000003
0.029,0.9832702249345,0.97470321479796,0.99057058882215,0.98945972204627,0.17467106341375,0.0065073516171057,1.5862541816616,-0.36275068801525,0.18785743909187,-0.042759844751445,-0.042759844751446,0.60909056872437,0.60386946465009,28.115555618214,28.003830303531,-1.4000000000006
0.03,0.98319278477773,0.9747013645835,0.9905600678634,0.98946003161351,0.17375262162806,0.0064614003564911,1.5858944898268,-0.35969183481235,0.1863127207554,-0.042809267104133,-0.042809267104135,0.60909184011724,0.60388916479359,28.115282945258,28.003799063997,-1.3999999999995
