time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0,-0.037912063065438,0.57737298283364,0.61528504589908,1,1,1,1,0,0,-0,-0,0.01,0,0,0,0,0,0.9,0.9,2.5,2.5,0,0
0.00125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99999652826067,0.99999122817784,0.99999657070467,0.9999960165386,1.0030513686345e-05,1.4305325510568e-22,-9.0139686862178e-09,-8.6822177477706e-07,0.0099999691831612,-2.4653471035667e-05,2.0317555947973e-05,-3.6299645929726e-07,-5.2680395036308e-07,-8.5517805934428e-07,0.90000430956248,0.89999977820744,2.5,2.5,-3.7690024750976e-07,-1.2499999999998e-05
0.0025,-0.037912063065438,0.57737298283364,0.61528504589908,0.99999307981108,0.99998256928723,0.99999311027923,0.9999921306762,2.0007730612516e-05,2.7281514715839e-22,-1.8337304519727e-07,-1.7380332817137e-06,0.0099999231920821,-3.679286330532e-05,3.2204576173775e-05,-7.3145472904637e-07,-1.0815473523608e-06,-1.6999782371798e-06,0.90000860540007,0.89999955808208,2.5,2.5,-7.6610829463817e-07,-2.5000000000003e-05
0.00375,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998964873838,0.99997400444252,0.99998963651181,0.99998830615857,2.9945093629495e-05,3.9666100762112e-22,-4.6302206546452e-07,-2.6025677555913e-06,0.0099998658669558,-4.586010098476e-05,4.1191060425161e-05,-1.1039935328449e-06,-1.6490730650575e-06,-2.5370268969684e-06,0.90001287187906,0.89999933922045,2.5,2.5,-1.1645093674118e-06,-3.7499999999994e-05
0.005,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998623201138,0.99996551079592,0.99998615790803,0.99998452478483,3.9849314685593e-05,5.1670958390203e-22,-8.1704618772234e-07,-3.4741047322211e-06,0.0099997991511779,-5.3372622348476e-05,4.8666992757475e-05,-1.4799158442866e-06,-2.2244301344218e-06,-3.3676531548133e-06,0.90001711318024,0.89999912145657,2.5,2.5,-1.570527181248e-06,-4.9999999999995e-05
0.00625,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998282766025,0.99995707340297,0.99998267870175,0.9999807763655,4.9724421849495e-05,6.338264142723e-22,-1.2280059359871e-06,-4.3478282559888e-06,0.0099997242601887,-5.9912791391702e-05,5.5187908870713e-05,-1.8587894995063e-06,-2.8053765705595e-06,-4.1926882679005e-06,0.90002133358206,0.8999989047583,2.5,2.5,-1.9831758945781e-06,-6.2500000000013e-05
0.0075,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997943418784,0.99994868240445,0.99997920116501,0.99997705457829,5.9572965120345e-05,7.484634852558e-22,-1.6850421172761e-06,-5.233576418851e-06,0.0099996420442787,-6.5772727975617e-05,6.1037105900483e-05,-2.2403181830907e-06,-3.390682064759e-06,-5.0127137622132e-06,0.90002553626692,0.89999868921703,2.5,2.5,-2.4017658382145e-06,-7.5000000000001e-05
0.00875,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997605030334,0.9999403309641,0.99997572659157,0.99997335518116,6.9396482758039e-05,8.6090026475725e-22,-2.1808534879126e-06,-6.1270586723043e-06,0.0099995531407325,-7.1122836985854e-05,6.6381252916211e-05,-2.6242882389255e-06,-3.9795823978198e-06,-5.8281654857629e-06,0.90002972356893,0.89999847506078,2.5,2.5,-2.825780111848e-06,-8.7499999999993e-05
0.01,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997267477708,0.99993201411235,0.99997225574814,0.99996967515437,7.9195712581499e-05,9.7133053039807e-22,-2.7102353450846e-06,-7.0356877700058e-06,0.0099994580499853,-7.6072597714079e-05,7.1327977908463e-05,-3.0105425593344e-06,-4.5715605594604e-06,-6.6393856935047e-06,0.90003389724235,0.89999826267096,2.5,2.5,-3.2548128132454e-06,-0.0001
0.01125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997277809483,0.99993249991314,0.99997221839426,0.99996999570952,7.8940193023785e-05,9.3684626385623e-22,-3.2602920811317e-06,-7.1985505301858e-06,0.0099993879952883,-5.6043757587566e-05,5.5633922429817e-05,-3.0359695345226e-06,-4.6394405646278e-06,-6.5914742772979e-06,0.90003374849477,0.89999827439872,2.5,2.5,-3.3116340546173e-06,-0.00010000000000001
0.0125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997286390208,0.99993290067728,0.99997221664637,0.99997023404892,7.8713181762572e-05,9.1390694466656e-22,-3.6716927931221e-06,-7.360695913341e-06,0.0099993276725873,-4.8258160836552e-05,4.8100864268467e-05,-3.0580214563504e-06,-4.6818065113521e-06,-6.5502187132702e-06,0.90003360228917,0.89999828748681,2.5,2.5,-3.3605616912194e-06,-9.9999999999985e-05
0.01375,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997293669218,0.99993323293594,0.99997223288349,0.9999704250462,7.8500151108129e-05,8.9523159823444e-22,-4.0021072202483e-06,-7.5076029122569e-06,0.009999273529355,-4.3314585824797e-05,4.323912197139e-05,-3.0780236128108e-06,-4.7135965012254e-06,-6.513189376936e-06,0.90003347513426,0.89999830321503,2.5,2.5,-3.4044771715873e-06,-0.00010000000000001
0.015,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997299797913,0.99993351760657,0.99997225869298,0.99997058577905,7.8292846416809e-05,8.7878116548472e-22,-4.2805085117574e-06,-7.6434061330564e-06,0.0099992238705615,-3.9727034818823e-05,3.9689897997107e-05,-3.0966384648032e-06,-4.7395854599707e-06,-6.4792270128478e-06,0.90003336357332,0.89999832277212,2.5,2.5,-3.4447553315751e-06,-9.9999999999996e-05
0.01625,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997304812717,0.99993376802167,0.99997228988485,0.99997072550524,7.808531621373e-05,8.6375882144459e-22,-4.5227247392575e-06,-7.7704737555118e-06,0.009999177698028,-3.6938026793966e-05,3.6922365443997e-05,-3.1142809679368e-06,-4.7618706324458e-06,-6.4476489522098e-06,0.90003326393835,0.89999834733786,2.5,2.5,-3.4822057921903e-06,-9.9999999999994e-05
0.0175,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997308695707,0.99993399267334,0.9999723241978,0.99997084976152,7.7872784567921e-05,8.4977278804518e-22,-4.738255844567e-06,-7.8903032881515e-06,0.0099991343536099,-3.4675534503594e-05,3.4673196768905e-05,-3.1312441190279e-06,-4.7815610383402e-06,-6.418005080393e-06,0.90003317356906,0.89999837806803,2.5,2.5,-3.5173623734143e-06,-0.00010000000000001
0.01875,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997311403447,0.9999341972229,0.99997236032622,0.99997096211825,7.7651261039266e-05,8.3659702938207e-22,-4.9332405232902e-06,-8.0040304112636e-06,0.0099990933715426,-3.2785653845132e-05,3.279213462605e-05,-3.1477491451555e-06,-4.7993176478638e-06,-6.3899768543332e-06,0.90003309058327,0.89999841605431,2.5,2.5,-3.5506028560454e-06,-0.0001
0.02,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997312883872,0.9999343856185,0.99997239747604,0.99997106501403,7.7417400966213e-05,8.2408567828502e-22,-5.1118772558981e-06,-8.1122478373243e-06,0.0099990544057263,-3.1172653018217e-05,3.1185232697125e-05,-3.1639690192883e-06,-4.8155683988795e-06,-6.3633275713932e-06,0.90003301362215,0.89999846228096,2.5,2.5,-3.5822079610133e-06,-9.9999999999997e-05
0.02125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997313087092,0.99993456072155,0.99997243514506,0.99997116019057,7.716845552781e-05,8.1213682647947e-22,-5.27716772061e-06,-8.2153181307948e-06,0.0099990171895886,-2.9772910163471e-05,2.9789840581679e-05,-3.1800408254133e-06,-4.8306076015703e-06,-6.33787491882e-06,0.9000329416778,0.89999851758822,2.5,2.5,-3.6123939047752e-06,-9.9999999999996e-05
0.0225,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997311972315,0.99993472467326,0.99997247300633,0.99997124893693,7.690224768677e-05,8.0067508089183e-22,-5.431335155542e-06,-8.3137615563952e-06,0.0099989815120645,-2.8542019291412e-05,2.8562122805065e-05,-3.196073037024e-06,-4.8446471619508e-06,-6.3134745462472e-06,0.90003287398317,0.89999858264707,2.5,2.5,-3.6413318817634e-06,-0.0001
0.02375,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997309511902,0.9999348791192,0.99997251084261,0.99997133223511,7.6617147558918e-05,7.8964225934643e-22,-5.5760742621316e-06,-8.4079941634058e-06,0.0099989472023269,-2.7447790004838e-05,2.7470243981744e-05,-3.2121503697753e-06,-4.8578452371059e-06,-6.2900096226304e-06,0.90003280994093,0.89999865794685,2.5,2.5,-3.669160449442e-06,-0.00010000000000001
0.025,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997305693276,0.99993502535271,0.99997254850764,0.9999714108513,7.6312037893354e-05,7.7899200755904e-22,-5.7127079821374e-06,-8.4983571664289e-06,0.0099989141196135,-2.646617073232e-05,2.6490383700871e-05,-3.2283374375719e-06,-4.8703233290126e-06,-6.2673838784612e-06,0.90003274907659,0.89999874379459,2.5,2.5,-3.6959937800411e-06,-9.9999999999986e-05
