time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0,0,0.60264769154394,0.60264769154394,1,1,1,1,0,0,-0,-0,0.01,0,0,0,0,0,0.9,0.9,2.5,2.5,0,0
0.0025,0,0.60264769154394,0.60264769154394,0.99999295071762,0.99998283300157,0.99999292989244,0.99999216509019,1.9891873061632e-05,1.1729685574024e-21,-2.5936201332507e-07,-1.7306525253995e-06,0.00999991200356,-3.5198576001596e-05,2.6685951504905e-05,-7.541191288397e-07,-1.0816170454011e-06,-1.7475056369279e-06,0.90000839902394,0.89999965159734,2.5,2.5,-7.8974098014129e-07,-2.4999999999998e-05
0.005,0,0.60264769154394,0.60264769154394,0.99998596518608,0.99996585888102,0.99998583626552,0.99998452553868,3.9599756232651e-05,2.2500940155211e-21,-8.4547816725016e-07,-3.4897608020836e-06,0.0099997818260177,-5.20710169261e-05,4.3021162079386e-05,-1.5254009289787e-06,-2.2096400987478e-06,-3.4624201420214e-06,0.90001680056548,0.89999931626772,2.5,2.5,-1.6136862728428e-06,-5.0000000000002e-05
0.0075,0,0.60264769154394,0.60264769154394,0.99997902516723,0.99994904780205,0.99997875100682,0.99997700535734,5.916582006951e-05,3.2755260528579e-21,-1.6346700055897e-06,-5.3834083270742e-06,0.0099996201558834,-6.4668053705428e-05,5.5448410997785e-05,-2.3095887493524e-06,-3.360242215303e-06,-5.1530019682776e-06,0.90002516308188,0.8999989926424,2.5,2.5,-2.463168652043e-06,-7.5000000000002e-05
0.01,0,0.60264769154394,0.60264769154394,0.99997211862162,0.99993236635368,0.99997168451941,0.99996957042895,7.860594944082e-05,4.2619133181008e-21,-2.569906196197e-06,-7.3653852729663e-06,0.0099994324621322,-7.5077500466253e-05,6.5787464084029e-05,-3.1046230484893e-06,-4.5257097660349e-06,-6.8234767066986e-06,0.90003348593252,0.89999868251768,2.5,2.5,-3.3337533703877e-06,-0.0001
0.0125,0,0.60264769154394,0.60264769154394,0.99997228381044,0.99993295938325,0.99997171039942,0.99997003734534,7.8031032710457e-05,4.0422118308406e-21,-3.3608761268042e-06,-7.7405639889888e-06,0.0099993101725842,-4.8915819217603e-05,4.8106720457329e-05,-3.1552423733066e-06,-4.6208719137258e-06,-6.7289899682465e-06,0.90003337240319,0.89999873861274,2.5,2.5,-3.4329169696053e-06,-0.00010000000000001
0.015,0,0.60264769154394,0.60264769154394,0.99997239623073,0.99993345205395,0.99997178305666,0.99997036459298,7.7511161370789e-05,3.8888901451532e-21,-3.9210804419105e-06,-8.0473421779013e-06,0.0099992098764197,-4.011846581271e-05,3.9833551168084e-05,-3.197762713862e-06,-4.6789201066038e-06,-6.6514963670602e-06,0.90003322349609,0.89999880584659,2.5,2.5,-3.5142463131326e-06,-9.9999999999993e-05
0.0175,0,0.60264769154394,0.60264769154394,0.99997246195483,0.99993386352262,0.99997187061086,0.99997062057688,7.6992575340178e-05,3.7604013906862e-21,-4.3612664037176e-06,-8.3124933044477e-06,0.0099991226890688,-3.4874940339798e-05,3.4756975581159e-05,-3.2361105290843e-06,-4.7223749659542e-06,-6.5841312606603e-06,0.90003308353687,0.89999889361585,2.5,2.5,-3.5849458263353e-06,-9.999999999999e-05
0.02,0,0.60264769154394,0.60264769154394,0.9999724804148,0.99993421919117,0.99997196225115,0.99997083394711,7.6444117055093e-05,3.6460999154481e-21,-4.7291183640659e-06,-8.5479015404724e-06,0.0099990445589675,-3.1252040505281e-05,3.1207703187845e-05,-3.2722131747827e-06,-4.7580302609497e-06,-6.5237642173487e-06,0.90003295544818,0.89999900917117,2.5,2.5,-3.6483008895636e-06,-9.9999999999992e-05
0.0225,0,0.60264769154394,0.60264769154394,0.99997245001066,0.99993453496268,0.99997205390927,0.99997101888154,7.5845840049004e-05,3.5416773055341e-21,-5.0484928059425e-06,-8.7600616587255e-06,0.0099989732062833,-2.8541073720576e-05,2.8535473066378e-05,-3.3072038195985e-06,-4.7887527247238e-06,-6.4686337296878e-06,0.90003283767669,0.89999915769254,2.5,2.5,-3.7061602005377e-06,-0.00010000000000004
0.025,0,0.60264769154394,0.60264769154394,0.99997237000498,0.99993482076933,0.99997214394568,0.99997118337156,7.5185826199318e-05,3.4448225626836e-21,-5.3329139021312e-06,-8.9530298757776e-06,0.0099989071860398,-2.6408097360172e-05,2.6425081025627e-05,-3.3417843293024e-06,-4.8160262942282e-06,-6.4176233402491e-06,0.90003272847523,0.89999934216862,2.5,2.5,-3.7596954785849e-06,-9.9999999999959e-05
0.0275,0,0.60264769154394,0.60264769154394,0.99997224111597,0.99993508314204,0.99997223170134,0.99997133236751,7.4458512898279e-05,3.354079512014e-21,-5.5907897906682e-06,-9.1296210309074e-06,0.0099988455099163,-2.4670449404628e-05,2.4701469614671e-05,-3.376380203754e-06,-4.8407259388412e-06,-6.3699694250567e-06,0.90003262642093,0.89999956351319,2.5,2.5,-3.8097081451702e-06,-0.00010000000000003
