time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,-0.037912063065438,0.57737298283364,0.61528504589908,0.9999884244762,0.99997194372768,0.9999883686439,0.99998643688246,4.3330727540272e-05,5.1137479220922e-05,-2.9827919987524e-05,-3.5031460925992e-05,0.0099997099344116,-0.00026250746289691,2.9826899140553e-05,-6.6352640255631e-06,-6.6352640255631e-06,0.90001478283935,0.89999821114493,2.5,2.5,-0.00010000000000002
0.002,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998702147914,0.99997169476758,0.99998836193027,0.99998656543728,4.3547277145466e-05,5.0955815670655e-05,-2.9842387669464e-05,-3.4681559332786e-05,0.0099996745526695,-5.3072614793244e-05,2.736112157302e-05,-6.6512274186322e-06,-6.6512274186334e-06,0.90001500087102,0.89999958955703,2.5,2.5,-9.9999999983389e-05
0.003,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998656262299,0.99997148553686,0.99998835405193,0.99998658681824,4.3627593400865e-05,5.0791824728574e-05,-2.9860345024698e-05,-3.4620701321294e-05,0.0099996426129294,-4.7909609324693e-05,2.5352107854028e-05,-6.6656378672645e-06,-6.6656378672653e-06,0.90001518209644,0.90000002177603,2.5,2.5,-0.00010000000004303
