id,p,ux,uy,x,y,z
0.37,4.9121358794449e-05,9.5831574062353e-06,0,0.37,0,0
0.38,4.9076090844155e-05,9.8341319910915e-06,0,0.38,0,0
0.39,4.9030822893861e-05,1.0084975724104e-05,0,0.39,0,0
0.4,4.8985554943567e-05,1.0335688605273e-05,0,0.4,0,0
0.41,4.8940286993273e-05,1.0586270634597e-05,0,0.41,0,0
0.42,4.8895019042979e-05,1.0836721812079e-05,0,0.42,0,0
0.43,4.8849751092685e-05,1.1087042137716e-05,0,0.43,0,0
0.44,4.8804483142391e-05,1.1337231611509e-05,0,0.44,0,0
0.45,4.8759215192097e-05,1.1587290233459e-05,0,0.45,0,0
0.46,4.8713947241803e-05,1.1837218003565e-05,0,0.46,0,0
0.47,4.8668679291509e-05,1.2087014921827e-05,0,0.47,0,0
0.48,4.8623411341215e-05,1.2336680988246e-05,0,0.48,0,0
0.49,4.8578143390921e-05,1.258621620282e-05,0,0.49,0,0
0.5,4.8532875440627e-05,1.2835620565551e-05,0,0.5,0,0
0.51,4.8839955586864e-05,1.3085055204212e-05,0,0.51,0,0
0.52,4.9147035733102e-05,1.3335420103413e-05,0,0.52,0,0
0.53,4.9454115879339e-05,1.3586715263154e-05,0,0.53,0,0
0.54,4.9761196025576e-05,1.3838940683435e-05,0,0.54,0,0
0.55,5.0068276171813e-05,1.4092096364256e-05,0,0.55,0,0
0.56,5.037535631805e-05,1.4346182305617e-05,0,0.56,0,0
0.57,5.0682436464287e-05,1.4601198507518e-05,0,0.57,0,0
0.58,5.0989516610524e-05,1.4857144969959e-05,0,0.58,0,0
0.59,5.1296596756761e-05,1.5114021692941e-05,0,0.59,0,0
0.6,5.1603676902998e-05,1.5371828676462e-05,0,0.6,0,0
0.61,5.1910757049235e-05,1.5630565920524e-05,0,0.61,0,0
0.62,5.2217837195472e-05,1.5890233425126e-05,0,0.62,0,0
0.63,5.2524917341709e-05,1.6150831190267e-05,0,0.63,0,0
0.64,5.2831997487946e-05,1.6412359215949e-05,0,0.64,0,0
0.65,5.3139077634183e-05,1.6674817502171e-05,0,0.65,0,0
0.66,5.344615778042e-05,1.6938206048934e-05,0,0.66,0,0
0.67,5.3753237926657e-05,1.7202524856236e-05,0,0.67,0,0
0.68,5.4060318072894e-05,1.7467773924078e-05,0,0.68,0,0
0.69,5.4367398219131e-05,1.773395325246e-05,0,0.69,0,0
0.7,5.4674478365368e-05,1.8001062841383e-05,0,0.7,0,0
0.71,5.4981558511606e-05,1.8269102690846e-05,0,0.71,0,0
0.72,5.5288638657843e-05,1.8538072800848e-05,0,0.72,0,0
0.73,5.559571880408e-05,1.8807973171391e-05,0,0.73,0,0
0.74,5.5902798950317e-05,1.9078803802474e-05,0,0.74,0,0
0.75,5.6209879096554e-05,1.9350564694097e-05,0,0.75,0,0
0.76,5.3961483932692e-05,1.9619446797163e-05,0,0.76,0,0
0.77,5.1713088768829e-05,1.9881580270796e-05,0,0.77,0,0
0.78,4.9464693604967e-05,2.0136965114997e-05,0,0.78,0,0
0.79,4.7216298441105e-05,2.0385601329765e-05,0,0.79,0,0
0.8,4.4967903277243e-05,2.0627488915101e-05,0,0.8,0,0
0.81,4.2719508113381e-05,2.0862627871004e-05,0,0.81,0,0
0.82,4.0471112949519e-05,2.1091018197474e-05,0,0.82,0,0
0.83,3.8222717785657e-05,2.1312659894511e-05,0,0.83,0,0
0.84,3.5974322621794e-05,2.1527552962116e-05,0,0.84,0,0
0.85,3.3725927457932e-05,2.1735697400289e-05,0,0.85,0,0
0.86,3.147753229407e-05,2.1937093209028e-05,0,0.86,0,0
0.87,2.9229137130208e-05,2.2131740388335e-05,0,0.87,0,0
0.88,2.6980741966346e-05,2.231963893821e-05,0,0.88,0,0
0.89,2.4732346802484e-05,2.2500788858652e-05,0,0.89,0,0
0.9,2.2483951638621e-05,2.2675190149661e-05,0,0.9,0,0
0.91,2.0235556474759e-05,2.2842842811237e-05,0,0.91,0,0
0.92,1.7987161310897e-05,2.3003746843381e-05,0,0.92,0,0
0.93,1.5738766147035e-05,2.3157902246093e-05,0,0.93,0,0
0.94,1.3490370983173e-05,2.3305309019371e-05,0,0.94,0,0
0.95,1.1241975819311e-05,2.3445967163217e-05,0,0.95,0,0
0.96,8.9935806554486e-06,2.3579876677631e-05,0,0.96,0,0
0.97,6.7451854915865e-06,2.3707037562611e-05,0,0.97,0,0
0.98,4.4967903277243e-06,2.382744981816e-05,0,0.98,0,0
0.99,2.2483951638622e-06,2.3941113444275e-05,0,0.99,0,0
1,-1.0977800683007e-32,2.4048028440958e-05,0,1,0,0
