time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0,-0.037912063065438,0.57737298283364,0.61528504589908,1,1,1,1,0,0,-0,-0,0.01,0,0,0,0,0,0.9,0.9,2.5,2.5,0,0
0.00125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99999773856683,0.99999135127148,0.99999691195497,0.99999603075201,9.2503729074387e-06,1.8046947073556e-22,9.555821590902e-07,3.7679017592043e-07,0.0099999710048888,-2.3196088944843e-05,1.9066905950109e-05,-3.2932360790305e-07,-5.5907349759733e-07,-6.9887098802342e-07,0.9000042115689,0.89999925604765,2.5,2.5,-3.6741934131793e-07,-1.2500000000003e-05
0.0025,-0.037912063065438,0.57737298283364,0.61528504589908,0.9999955318589,0.99998247421659,0.99999384111895,0.99999199319721,1.8537985225543e-05,3.5416364905346e-22,1.8302025047863e-06,7.5017331544448e-07,0.0099999278872356,-3.449412256312e-05,3.0127985141828e-05,-6.6260439519571e-07,-1.1403651967012e-06,-1.3815535468161e-06,0.90000856723271,0.89999847832725,2.5,2.5,-7.4563096878893e-07,-2.4999999999995e-05
0.00375,-0.037912063065438,0.57737298283364,0.61528504589908,0.99999334532722,0.99997352198126,0.99999078808836,0.99998793336039,2.7786910471788e-05,5.2439795658192e-22,2.6693060560172e-06,1.1211568658737e-06,0.009999874273029,-4.2891365296321e-05,3.8456179805814e-05,-9.9887279511976e-07,-1.7307705962727e-06,-2.0522114126934e-06,0.90001297058465,0.89999769846971,2.5,2.5,-1.131859058206e-06,-3.7500000000006e-05
0.005,-0.037912063065438,0.57737298283364,0.61528504589908,0.99999117189821,0.99996454065694,0.99998775057176,0.99998386642224,3.699289487047e-05,6.9203892217185e-22,3.5095931796737e-06,1.4901916134025e-06,0.009999811989624,-4.9826723989859e-05,4.5364221474583e-05,-1.3376461493263e-06,-2.3264137053084e-06,-2.7129371968527e-06,0.90001739380555,0.89999692077901,2.5,2.5,-1.5247085354306e-06,-4.9999999999997e-05
0.00625,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998900893247,0.99995554960214,0.99998472668308,0.99997979888976,4.6159022547122e-05,8.574534262879e-22,4.3389578729222e-06,1.8575478477873e-06,0.0099997421785271,-5.5848877533198e-05,5.1374885242881e-05,-1.6786193168435e-06,-2.9256288068688e-06,-3.3650372828215e-06,0.900021825329,0.89999614593318,2.5,2.5,-1.9233084781188e-06,-6.25e-05
0.0075,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998685484741,0.99994655851805,0.99998171501917,0.99997573400465,5.5288376224367e-05,1.0208534483323e-21,5.1597797776249e-06,2.223414566098e-06,0.0099996656380107,-6.1232413089026e-05,5.6754438904146e-05,-2.0215799376792e-06,-3.5275305118845e-06,-4.0094252324168e-06,0.90002625934127,0.89999537409377,2.5,2.5,-2.3270498450555e-06,-7.5e-05
0.00875,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998470839123,0.99993757280253,0.99997871451505,0.9999716735341,6.4383198916892e-05,1.1823856743709e-21,5.973575073254e-06,2.5879368668399e-06,0.0099995829662789,-6.6137385497706e-05,6.1659487334649e-05,-2.3663744756452e-06,-4.131581606209e-06,-4.6467857419136e-06,0.90003069257447,0.89999460542894,2.5,2.5,-2.7354761720588e-06,-8.7499999999997e-05
0.01,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998256841242,0.99992859566281,0.99997572433697,0.99996761849365,7.344490376158e-05,1.3421625434862e-21,6.7813894472646e-06,2.9512338553537e-06,0.0099994946330258,-7.0666602421369e-05,6.6191161728823e-05,-2.7128913242227e-06,-4.7374257364022e-06,-5.2776565087044e-06,0.9000351230557,0.89999384022473,2.5,2.5,-3.1482289941955e-06,-0.0001
0.01125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998269519205,0.99992827781261,0.99997583186083,0.99996753872967,7.3223795157511e-05,1.3198061228975e-21,6.6498273112746e-06,2.9366182700158e-06,0.0099994300147667,-5.1694607285013e-05,5.1352282099405e-05,-2.7317274853395e-06,-4.7857374628597e-06,-5.203603240975e-06,0.90003533735983,0.899993822895,2.5,2.5,-3.1975978393498e-06,-9.9999999999994e-05
0.0125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998277136977,0.99992820010649,0.99997593128582,0.99996753365308,7.2933036971987e-05,1.3026385517321e-21,6.5680607170424e-06,2.9243797823458e-06,0.0099993745566051,-4.4366529306066e-05,4.4266037235629e-05,-2.7481958710504e-06,-4.8131852632826e-06,-5.1400491376616e-06,0.90003540273384,0.89999384381838,2.5,2.5,-3.2399672415582e-06,-0.00010000000000001
0.01375,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998283022183,0.99992821019887,0.99997602156309,0.99996755743899,7.2648022236309e-05,1.2874114649961e-21,6.5403768103734e-06,2.9135963837276e-06,0.0099993249024471,-3.9723326407904e-05,3.9697380684194e-05,-2.7632337411376e-06,-4.832729907513e-06,-5.0831395753117e-06,0.90003541505855,0.89999387210192,2.5,2.5,-3.2779069497934e-06,-9.9999999999994e-05
0.015,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998287747547,0.99992826250166,0.99997610460627,0.99996759500933,7.2371989628662e-05,1.2733174753071e-21,6.534276710139e-06,2.9038977423813e-06,0.009999279457926,-3.635561688724e-05,3.6362895421049e-05,-2.7773088837987e-06,-4.8481335174351e-06,-5.0310488215679e-06,0.90003540179653,0.89999390431334,2.5,2.5,-3.3126341189556e-06,-9.9999999999989e-05
0.01625,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998291435872,0.99992833796065,0.99997618198358,0.9999676398959,7.2100440704123e-05,1.260042543811e-21,6.5274119411543e-06,2.8950901987076e-06,0.0099992372853147,-3.3738089047687e-05,3.3763033003578e-05,-2.7907257670318e-06,-4.8609694268402e-06,-4.9827039428745e-06,0.90003537427672,0.89999394075884,2.5,2.5,-3.3448640380816e-06,-0.00010000000000001
0.0175,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998294099327,0.99992842704252,0.9999762548291,0.99996768885328,7.1828560464786e-05,1.2474223795652e-21,6.5193459312357e-06,2.8870581699454e-06,0.0099991977665342,-3.1615024381061e-05,3.1650297969588e-05,-2.8037074164038e-06,-4.8720465847981e-06,-4.9373978313243e-06,0.90003533815894,0.89999398234959,2.5,2.5,-3.3750681124518e-06,-9.9999999999999e-05
0.01875,-0.037912063065438,0.57737298283364,0.61528504589908,0.9999829571394,0.99992852442203,0.99997632397862,0.99996774008183,7.1552133420748e-05,1.2353536812903e-21,6.5105428902506e-06,2.8797270274199e-06,0.0099991604642046,-2.984186365401e-05,2.9883513612394e-05,-2.8164268378608e-06,-4.8818379047284e-06,-4.8946300721673e-06,0.90003529661667,0.89999403005356,2.5,2.5,-3.4035799518869e-06,-0.0001
0.02,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998296244625,0.99992862689729,0.9999763900693,0.99996779251419,7.1267605752046e-05,1.2237637416658e-21,6.5012840968254e-06,2.8730452663322e-06,0.009999125053318,-2.8328709247072e-05,2.8374410767298e-05,-2.8290216829069e-06,-4.8906448868217e-06,-4.854028774942e-06,0.90003525157122,0.89999408475996,2.5,2.5,-3.4306474833732e-06,-0.0001
0.02125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998295657167,0.9999287324405,0.99997645360048,0.99996784548702,7.097205581985e-05,1.2125976133099e-21,6.4917488053126e-06,2.8669746767194e-06,0.0099990912835443,-2.7015819007487e-05,2.7064119058937e-05,-2.8416020298593e-06,-4.8986721119409e-06,-4.8153074645141e-06,0.90003520425079,0.89999414722617,2.5,2.5,-3.4564616903238e-06,-9.9999999999995e-05
0.0225,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998293924858,0.99992883971801,0.99997651497094,0.9999678985746,7.0663161443281e-05,1.201811780862e-21,6.4820555427055e-06,2.8614845384618e-06,0.0099990589566766,-2.5861494157807e-05,2.5911443357164e-05,-2.8542550808877e-06,-4.9060650765312e-06,-4.7782392886732e-06,0.90003515547261,0.89999421805148,2.5,2.5,-3.4811738075513e-06,-9.9999999999995e-05
