time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,0.99998301698302,0.99998301698302,0.9999817959818,0.9999817959818,4.7952047952048e-05,2.4841824841825e-05,0.01,0,0,-4.1824841824842e-06,-4.1824841824842e-06,0.89999890108024,0.89999890108024,2.5,2.5,0
0.001,0.999982785789,0.99996875403894,0.99998570572495,0.99998154816938,4.8604815858465e-05,2.4272459016927e-05,0.0099998812635019,-0.00011873649807145,9.7548633965047e-05,-4.2394207649739e-06,-4.2394207649739e-06,0.90001525699413,0.89999888612317,2.5,2.5,-9.9999999999984e-05
0.002,0.99998267017475,0.99996831841851,0.99998567664284,0.99998142427077,4.8931131187236e-05,2.3987780414979e-05,0.0099998218961517,-5.936734886153e-05,5.8132863645147e-05,-4.2678886193382e-06,-4.2678886329634e-06,0.90001562289669,0.89999887866708,2.5,2.5,-0.00010000000003965
0.003,0.99998258222473,0.99996808006883,0.99998562705538,0.99998133012022,4.9178910992768e-05,2.3771402957098e-05,0.0099997767724347,-4.5123717283459e-05,4.4634069118797e-05,-4.2895263693725e-06,-4.2895263733961e-06,0.90001579279189,0.89999887308636,2.5,2.5,-0.00010000000000996
0.004,0.99998250813652,0.99996790418177,0.99998557818079,0.99998125108305,4.9386407714386e-05,2.3589622383751e-05,0.0099997388636108,-3.7908824202769e-05,3.7615261341761e-05,-4.3077044272143e-06,-4.3077044311919e-06,0.90001590710958,0.89999886863212,2.5,2.5,-0.00010000000001365
0.005,0.99998244245057,0.99996775909598,0.99998553222223,0.99998118159866,4.956772802914e-05,2.3429517876183e-05,0.009999705475151,-3.3388460022156e-05,3.3177439817362e-05,-4.3237148779773e-06,-4.3237148807294e-06,0.90001599632932,0.89999886521337,2.5,2.5,-0.00010000000000072
0.006,0.99998238220636,0.99996763281167,0.99998548912924,0.99998111893819,4.9729234129976e-05,2.3284598809553e-05,0.009999675253488,-3.0221662635749e-05,3.0055038541782e-05,-4.3382067843092e-06,-4.3382067865483e-06,0.90001607120592,0.89999886303864,2.5,2.5,-9.9999999994352e-05
0.007,0.99998232543011,0.99996751943412,0.99998544854097,0.99998106157916,4.9873832938944e-05,2.3151071886899e-05,0.009999647407561,-2.7845926851932e-05,2.770681249703e-05,-4.3515594769302e-06,-4.3515594786625e-06,0.90001613672027,0.89999886251409,2.5,2.5,-9.9999999996967e-05
0.008,0.99998227061015,0.99996741558845,0.9999854101013,0.99998100861336,5.0002591019911e-05,2.3026496167419e-05,0.0099996214283325,-2.5979228733066e-05,2.5858783253911e-05,-4.3640170495919e-06,-4.3640170510405e-06,0.90001619558923,0.8999988641828,2.5,2.5,-9.9999999996046e-05
0.009,0.99998221649259,0.99996731914101,0.99998537350962,0.99998095947952,5.0115527831813e-05,2.2909192528182e-05,0.0099995969656364,-2.4462695999829e-05,2.4355744445269e-05,-4.3757474132076e-06,-4.3757474146366e-06,0.90001624946278,0.89999886866812,2.5,2.5,-0.00010000000000154
0.01,0.99998216200115,0.99996722864488,0.9999853385207,0.99998091382253,5.0212088628398e-05,2.2797947846356e-05,0.0099995737664845,-2.3199151780394e-05,2.3102414711294e-05,-4.3868718817736e-06,-4.3868718829566e-06,0.90001629942236,0.89999887661924,2.5,2.5,-0.00010000000000338
0.011,0.99998210620874,0.99996714306744,0.99998530493488,0.9999808714115,5.0291458036383e-05,2.26918520546e-05,0.0099995516410916,-2.2125392811875e-05,2.20366648477e-05,-4.3974814608015e-06,-4.397481462083e-06,0.90001634621774,0.89999888866262,2.5,2.5,-0.00010000000000468
0.012,0.99998204832996,0.99996706164197,0.99998527258857,0.99998083208844,5.0352774075254e-05,2.2590201833937e-05,0.0099995304427846,-2.1198307126847e-05,2.111603532537e-05,-4.4076464832455e-06,-4.4076464841964e-06,0.90001639039181,0.89999890536299,2.5,2.5,-0.00010000000000101
0.013,0.99998198771766,0.99996698378101,0.99998524134655,0.99998079573568,5.039526957332e-05,2.2492440325673e-05,0.0099995100554376,-2.0387347084155e-05,2.0310396997059e-05,-4.4174226333253e-06,-4.4174226343302e-06,0.90001643235151,0.89999892719691,2.5,2.5,-9.999999999923e-05
0.014,0.99998192385948,0.999966909023,0.99998521109567,0.99998076225522,5.0418358026363e-05,2.2398117770255e-05,0.0099994903852544,-1.9670183285523e-05,1.9597700944392e-05,-4.4268548890812e-06,-4.4268548899816e-06,0.90001647241047,0.8999989545373,2.5,2.5,-0.00010000000000385
0.015,0.99998185637036,0.99996683699752,0.9999851817404,0.99998073155584,5.0421677017323e-05,2.2306864711736e-05,0.0099994713551897,-1.9030064643502e-05,1.896139092532e-05,-4.4359801951479e-06,-4.4359801957748e-06,0.90001651081611,0.89999898764858,2.5,2.5,-0.00010000000000269
0.016,0.99998178498265,0.99996676740214,0.99998515319935,0.99998070354586,5.0405100783885e-05,2.2218373307999e-05,0.0099994529010446,-1.8454145082357e-05,1.8388760504188e-05,-4.4448293354888e-06,-4.4448293363828e-06,0.90001654776739,0.89999902668918,2.5,2.5,-0.00010000000000084
0.017,0.99998170953302,0.99996669998605,0.99998512540256,0.99998067812939,5.0368731729454e-05,2.2132383845544e-05,0.009999434968659,-1.7932385610344e-05,1.786987326215e-05,-4.4534282816742e-06,-4.4534282825816e-06,0.90001658342705,0.89999907171976,2.5,2.5,-9.9999999999131e-05
0.018,0.99998162994874,0.99996663453871,0.99998509828938,0.99998065520493,5.0312878634643e-05,2.2048674861359e-05,0.009999417511848,-1.7456811008568e-05,1.7396831021651e-05,-4.4617991798937e-06,-4.4617991810648e-06,0.90001661793005,0.89999912271447,2.5,2.5,-9.99999999996e-05
0.019,0.99998154623323,0.99996657088115,0.99998507180691,0.99998063466556,5.0238027737291e-05,2.1967055712444e-05,0.0099994004908546,-1.7020993392241e-05,1.696326493372e-05,-4.4699610950235e-06,-4.4699610956727e-06,0.90001665138979,0.89999917957397,2.5,2.5,-0.00010000000000178
0.02,0.9999814584525,0.99996650886001,0.99998504590866,0.99998061639977,5.0144811053822e-05,2.1887360915773e-05,0.009999383871169,-1.6619685479522e-05,1.6563973698249e-05,-4.4779305743926e-06,-4.4779305753274e-06,0.90001668390251,0.89999924213852,2.5,2.5,-0.00010000000000112
0.021,0.99998136672224,0.99996644834255,0.99998502055357,0.99998060029291,5.0033974874575e-05,2.1809445771939e-05,0.0099993676226146,-1.6248554470996e-05,1.6194660857004e-05,-4.4857220891445e-06,-4.4857220899812e-06,0.90001671555072,0.89999931020077,2.5,2.5,-0.0001000000000013
0.022,0.9999812711966,0.99996638921304,0.99998499570516,0.99998058622854,4.9906350370625e-05,2.1733182901983e-05,0.0099993517186288,-1.5903985745946e-05,1.5851740935569e-05,-4.493348376189e-06,-4.4933483767683e-06,0.90001674640575,0.89999938351721,2.5,2.5,-9.9999999996931e-05
0.023,0.99998117205815,0.99996633136984,0.99998497133091,0.99998057408993,4.9762827281987e-05,2.1658459533786e-05,0.0099993361356933,-1.5582935541702e-05,1.5532193768606e-05,-4.500820712693e-06,-4.5008207134712e-06,0.90001677652979,0.89999946181848,2.5,2.5,-0.00010000000000196
0.024,0.99998106950933,0.9999662747232,0.99998494740161,0.99998056376127,4.9604331129858e-05,2.1585175288108e-05,0.0099993208528742,-1.5282819091966e-05,1.523345396406e-05,-4.508149137597e-06,-4.5081491384275e-06,0.90001680597733,0.89999954481815,2.5,2.5,-0.00010000000000338
0.025,0.99998096376557,0.99996621919351,0.99998492389103,0.99998055512892,4.9431804099666e-05,2.151324038596e-05,0.0099993058514499,-1.5001424269286e-05,1.4953325442512e-05,-4.5153426277702e-06,-4.5153426283554e-06,0.90001683479645,0.89999963222002,2.5,2.5,-9.9999999999463e-05
0.026,0.99998085504944,0.99996616470952,0.99998490077544,0.99998054808211,4.9246189407113e-05,2.1442574198337e-05,0.0099992911146054,-1.473684449185e-05,1.468991500081e-05,-4.5224092464254e-06,-4.5224092470433e-06,0.90001686302988,0.89999972372414,2.5,2.5,-9.9999999999836e-05
0.027,0.99998074358589,0.99996611120751,0.99998487803335,0.99998054251383,4.9048418742328e-05,2.1373104026152e-05,0.0099992766271798,-1.4487425730602e-05,1.4441579896765e-05,-4.5293562639044e-06,-4.5293562643855e-06,0.90001689071565,0.89999981903168,2.5,2.5,-9.999999999704e-05
0.028,0.9999806295986,0.99996605863002,0.99998485564523,0.9999805383212,4.8839402532498e-05,2.130476408816e-05,0.0099992623754554,-1.4251724417836e-05,1.4206886169303e-05,-4.5361902572423e-06,-4.5361902580476e-06,0.90001691788788,0.89999991784876,2.5,2.5,-9.9999999998828e-05
0.029,0.99998051330734,0.99996600692524,0.99998483359328,0.99998053540598,4.8620022538317e-05,2.1237494682289e-05,0.0099992483469814,-1.402847384316e-05,1.39845752877e-05,-4.5429171980935e-06,-4.5429171987246e-06,0.90001694457721,0.90000001988917,2.5,2.5,-0.000100000000004
0.03,0.99998039492561,0.99996595604611,0.99998481186123,0.9999805336747,4.8391126546623e-05,2.1171241464244e-05,0.0099992345304247,-1.3816556804867e-05,1.3773537116212e-05,-4.5495425199352e-06,-4.5495425205818e-06,0.90001697081135,0.90000012487664,2.5,2.5,-9.9999999998019e-05
0.031,0.99998027465913,0.99996590594988,0.99998479043421,0.99998053303887,4.8153524658129e-05,2.1105954829361e-05,0.0099992209154413,-1.3614983408539e-05,1.357278785856e-05,-4.5560711834183e-06,-4.5560711839679e-06,0.90001699661535,0.90000023254636,2.5,2.5,-9.9999999997972e-05
