time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
0.000000000000000000e+00,4.795204795204799673e-05,4.795204795204794930e-05,-4.182484182484200228e-06,-4.182484182484183287e-06,2.484182484182500132e-05,2.484182484182483869e-05
1.000000000000000021e-03,4.860481585846499885e-05,4.868245200542793845e-05,-4.239420764973899801e-06,-4.246191647140103464e-06,2.427245901692700101e-05,2.420475019526564030e-05
2.000000000000000042e-03,4.893113118723599732e-05,4.899011682735328278e-05,-4.267888632963399700e-06,-4.273026856608043036e-06,2.398778041497900111e-05,2.393639810058624119e-05
3.000000000000000062e-03,4.917891099276799997e-05,4.922826642027135956e-05,-4.289526373396099740e-06,-4.293798793660333800e-06,2.377140295709800042e-05,2.372867873006333694e-05
4.000000000000000083e-03,4.938640771438599985e-05,4.943044545497061863e-05,-4.307704431191900337e-06,-4.311433388149350877e-06,2.358962238375099957e-05,2.355233278517316787e-05
5.000000000000000104e-03,4.956772802913999985e-05,4.960961871232725401e-05,-4.323714880729399953e-06,-4.327063827800302783e-06,2.342951787618299971e-05,2.339602838866364372e-05
6.000000000000000125e-03,4.972923412997599739e-05,4.977224411010556680e-05,-4.338206786548299754e-06,-4.341271208392559964e-06,2.328459880955300159e-05,2.325395458274107869e-05
7.000000000000000146e-03,4.987383293894400208e-05,4.992157495530280136e-05,-4.351559478662499775e-06,-4.354400685537405160e-06,2.315107188689900013e-05,2.312265981129261826e-05
8.000000000000000167e-03,5.000259101991099683e-05,5.005871445908088049e-05,-4.364017051040500219e-06,-4.366677120144294668e-06,2.302649616741899910e-05,2.299989546522372827e-05
8.999999999999999320e-03,5.011552783181299716e-05,5.018321593740684831e-05,-4.375747414636600033e-06,-4.378256682444215695e-06,2.290919252818199940e-05,2.288409984222451461e-05
1.000000000000000021e-02,5.021208862839800273e-05,5.029365013234561067e-05,-4.386871882956599780e-06,-4.389253065478037390e-06,2.279794784635600117e-05,2.277413601188629934e-05
1.099999999999999936e-02,5.029145803638300223e-05,5.038813469093962789e-05,-4.397481462082999617e-06,-4.399752088106227723e-06,2.269185205459999863e-05,2.266914578560440279e-05
1.200000000000000025e-02,5.035277407525399742e-05,5.046475355473693043e-05,-4.407646484196400268e-06,-4.409820415137878912e-06,2.259020183393700004e-05,2.256846251528788752e-05
1.299999999999999940e-02,5.039526957332000033e-05,5.052183580987802024e-05,-4.417422634330199693e-06,-4.419511055311170016e-06,2.249244032567299865e-05,2.247155611355497478e-05
1.400000000000000029e-02,5.041835802636300269e-05,5.055810613045742878e-05,-4.426854889981600296e-06,-4.428866982794121277e-06,2.239811777025499905e-05,2.237799683872546217e-05
1.499999999999999944e-02,5.042167701732299859e-05,5.057273832101617821e-05,-4.435980195774800321e-06,-4.437923610185397079e-06,2.230686471173600158e-05,2.228743056481270754e-05
1.600000000000000033e-02,5.040510078388499738e-05,5.056534541373812025e-05,-4.444829336382800339e-06,-4.446710529025674944e-06,2.221837330799900125e-05,2.219956137640992551e-05
1.700000000000000122e-02,5.036873172945400249e-05,5.053593374528858497e-05,-4.453428282581600241e-06,-4.455252766635067514e-06,2.213238384554400078e-05,2.211413900031599980e-05
1.799999999999999864e-02,5.031287863464299718e-05,5.048484053384338672e-05,-4.461799181064800235e-06,-4.463571713940553973e-06,2.204867486135899849e-05,2.203094952726113352e-05
1.899999999999999953e-02,5.023802773729100249e-05,5.041266748264030411e-05,-4.469961095672699578e-06,-4.471685823668554453e-06,2.196705571244400153e-05,2.194980842998113380e-05
2.000000000000000042e-02,5.014481105382200302e-05,5.032021767796692564e-05,-4.477930575327399825e-06,-4.479611144620568567e-06,2.188736091577299852e-05,2.187055522046099605e-05
2.100000000000000130e-02,5.003397487457500068e-05,5.020843946540816036e-05,-4.485722089981199654e-06,-4.487361736609646583e-06,2.180944577193899876e-05,2.179304930057020403e-05
2.199999999999999872e-02,4.990635037062500251e-05,5.007837872250702664e-05,-4.493348376768300358e-06,-4.494949996986198381e-06,2.173318290198300148e-05,2.171716669680468775e-05
2.299999999999999961e-02,4.976282728198699667e-05,4.993113961533548074e-05,-4.500820713471199588e-06,-4.502386920649450934e-06,2.165845953378600156e-05,2.164279746017217068e-05
2.400000000000000050e-02,4.960433112985799793e-05,4.976785321465302926e-05,-4.508149138427500316e-06,-4.509682309329770557e-06,2.158517528810800068e-05,2.156984357336897107e-05
2.500000000000000139e-02,4.943180409966599711e-05,4.958965302287842293e-05,-4.515342628355399609e-06,-4.516844941707745971e-06,2.151324038596000044e-05,2.149821724958921862e-05
2.599999999999999881e-02,4.924618940711300244e-05,4.939765636807823095e-05,-4.522409247043299772e-06,-4.523882712968331426e-06,2.144257419833699895e-05,2.142783953698335899e-05
2.699999999999999969e-02,4.904841874232799821e-05,4.919295065308470100e-05,-4.529356264385499889e-06,-4.530802750265469353e-06,2.137310402615200130e-05,2.135863916401198480e-05
2.800000000000000058e-02,4.883940253249800009e-05,4.897658354291797985e-05,-4.536190258047599757e-06,-4.537611509030200649e-06,2.130476408816000018e-05,2.129055157636466846e-05
2.900000000000000147e-02,4.862002253831700267e-05,4.874955629387662880e-05,-4.542917198724600342e-06,-4.544314853918907333e-06,2.123749468228900122e-05,2.122351812747760161e-05
2.999999999999999889e-02,4.839112654662299808e-05,4.851281955144503812e-05,-4.549542520581800140e-06,-4.550918127350374463e-06,2.117124146424400003e-05,2.115748539316293032e-05
3.099999999999999978e-02,4.815352465812899901e-05,4.826727106024093425e-05,-4.556071183967899953e-06,-4.557426207940567056e-06,2.110595482936099905e-05,2.109240458726100608e-05
3.200000000000000067e-02,4.790798695554500093e-05,4.801375483242033987e-05,-4.562507726399699826e-06,-4.563843560656345369e-06,2.104158940606999897e-05,2.102823106010321617e-05
3.300000000000000155e-02,4.765524221709499731e-05,4.775306140963447290e-05,-4.568856308019300392e-06,-4.570174280134419650e-06,2.097810358782999947e-05,2.096492386532247844e-05
3.400000000000000244e-02,4.739597759178400228e-05,4.748592892807581493e-05,-4.575120750991600007e-06,-4.576422128321330992e-06,2.091545915923800068e-05,2.090244538345336842e-05
3.500000000000000333e-02,4.713083883010700303e-05,4.721304475760099671e-05,-4.581304573116600061e-06,-4.582590567363592440e-06,2.085362093854700122e-05,2.084076099303074715e-05
3.599999999999999728e-02,4.686043107595000298e-05,4.693504753600030667e-05,-4.587411017873000388e-06,-4.588682788499209489e-06,2.079255649206399834e-05,2.077983878167458174e-05
3.699999999999999817e-02,4.658532003700599944e-05,4.665252945989398437e-05,-4.593443080343200312e-06,-4.594701737561383874e-06,2.073223586621999879e-05,2.071964929105283789e-05
3.799999999999999906e-02,4.630603342565499847e-05,4.636603872607685266e-05,-4.599403531095300268e-06,-4.600650137593840102e-06,2.067263135857099900e-05,2.066016529072827731e-05
3.899999999999999994e-02,4.602306255699399823e-05,4.607608204283464753e-05,-4.605294936213599718e-06,-4.606530508988415438e-06,2.061371730978699832e-05,2.060136157678252395e-05
4.000000000000000083e-02,4.573686411493800092e-05,4.578312715105381747e-05,-4.611119674861200204e-06,-4.612345187484506647e-06,2.055546992063900092e-05,2.054321479182161017e-05
4.100000000000000172e-02,4.544786194335500207e-05,4.548760531088234371e-05,-4.616879957614100405e-06,-4.618096340312818318e-06,2.049786709210800129e-05,2.048570326353849007e-05
4.200000000000000261e-02,4.515644887931600019e-05,4.518991372213600931e-05,-4.622577839763900244e-06,-4.623785980719700240e-06,2.044088827064099922e-05,2.042880685946966746e-05
4.299999999999999656e-02,4.486298855269799807e-05,4.489041785629199267e-05,-4.628215234564100223e-06,-4.629415981070930054e-06,2.038451432332500125e-05,2.037250685595737271e-05
4.399999999999999745e-02,4.456781721642400287e-05,4.458945368534292486e-05,-4.633793925423799688e-06,-4.634988084703285592e-06,2.032872741730800119e-05,2.031678581963382410e-05
4.499999999999999833e-02,4.427124544859900335e-05,4.428732979846612921e-05,-4.639315576379399987e-06,-4.640503916667283338e-06,2.027351090525499928e-05,2.026162749999384157e-05
4.599999999999999922e-02,4.397355984542000316e-05,4.398432940176499043e-05,-4.644781742825900353e-06,-4.645964993483895980e-06,2.021884923887700051e-05,2.020701673182771684e-05
4.700000000000000011e-02,4.367502460664699930e-05,4.368071219956099242e-05,-4.650193879316899901e-06,-4.651372732021075692e-06,2.016472787586299850e-05,2.015293934645592480e-05
4.800000000000000100e-02,4.337588311029199679e-05,4.337671615809218561e-05,-4.655553347715899766e-06,-4.656728457581794768e-06,2.011113319171800129e-05,2.009938209084873235e-05
4.900000000000000189e-02,4.307635929568499981e-05,4.307255915419406009e-05,-4.660861425167399824e-06,-4.662033411283490674e-06,2.005805241573299874e-05,2.004633255383176651e-05
5.000000000000000278e-02,4.277665909590799674e-05,4.276844051275108775e-05,-4.666119310437200345e-06,-4.667288756798888924e-06,2.000547356400200023e-05,1.999377909867778739e-05
5.099999999999999672e-02,4.247697169986900328e-05,4.246454243752830404e-05,-4.671328130046200394e-06,-4.672495586519785606e-06,1.995338536890099880e-05,1.994171080146881549e-05
5.199999999999999761e-02,4.217747076258399812e-05,4.216103134051387520e-05,-4.676488943783499811e-06,-4.677654927198244455e-06,1.990177723231899957e-05,1.989011739468423887e-05
5.299999999999999850e-02,4.187831552701600158e-05,4.185805907519929989e-05,-4.681602750076300109e-06,-4.682767745113549500e-06,1.985063916797999894e-05,1.983898921553117994e-05
5.399999999999999939e-02,4.157965189609999751e-05,4.155576407934825179e-05,-4.686670490625799643e-06,-4.687834950808030653e-06,1.979996176363000071e-05,1.978831715858637180e-05
5.500000000000000028e-02,4.128161345585000161e-05,4.125427243280411447e-05,-4.691693054618899777e-06,-4.692857403430309842e-06,1.974973612217599856e-05,1.973809263236358499e-05
5.600000000000000117e-02,4.098432231538899785e-05,4.095369883579257113e-05,-4.696671282838899816e-06,-4.697835914720602043e-06,1.969995384092200014e-05,1.968830751946065960e-05
5.700000000000000205e-02,4.068789007082100053e-05,4.065414751301725066e-05,-4.701605971024400234e-06,-4.702771252669240314e-06,1.965060695730900110e-05,1.963895413997426842e-05
5.800000000000000294e-02,4.039241849790800175e-05,4.035571304864239787e-05,-4.706497873927700101e-06,-4.707664144876551411e-06,1.960168793025199985e-05,1.959002521790116592e-05
5.899999999999999689e-02,4.009800037025200068e-05,4.005848115702316168e-05,-4.711347707361799587e-06,-4.712515281639553116e-06,1.955318959440100106e-05,1.954151385027114548e-05
5.999999999999999778e-02,3.980472010580500298e-05,3.976252939379353545e-05,-4.716156151945800079e-06,-4.717325318788566782e-06,1.950510514831399963e-05,1.949341347878100713e-05
6.099999999999999867e-02,3.951265443490699949e-05,3.946792781166254802e-05,-4.720923855331900343e-06,-4.722094880294709154e-06,1.945742811525899967e-05,1.944571786371958680e-05
6.199999999999999956e-02,3.922187296001599689e-05,3.917473956500761121e-05,-4.725651434463699857e-06,-4.726824560667365766e-06,1.941015232302799957e-05,1.939842105999302406e-05
6.300000000000000044e-02,3.893243872398599982e-05,3.888302146709593016e-05,-4.730339478249200167e-06,-4.731514927159033798e-06,1.936327188607499846e-05,1.935151739507633866e-05
6.400000000000000133e-02,3.864440871836400158e-05,3.859282450351256218e-05,-4.734988549072800206e-06,-4.736166521793423879e-06,1.931678117754800160e-05,1.930500144873244293e-05
6.500000000000000222e-02,3.835783434250500276e-05,3.830419430513071238e-05,-4.739599185243300279e-06,-4.740779863231295796e-06,1.927067481559000060e-05,1.925886803435371698e-05
6.600000000000000311e-02,3.807276184131399671e-05,3.801717158372714468e-05,-4.744171902253300300e-06,-4.745355448487327364e-06,1.922494764518199888e-05,1.921311218179340977e-05
6.700000000000000400e-02,3.778923271253499945e-05,3.773179253312479512e-05,-4.748707194683799959e-06,-4.749893754510113777e-06,1.917959472121500062e-05,1.916772912156553717e-05
6.800000000000000488e-02,3.750728408206899727e-05,3.744808919853530852e-05,-4.753205537364899829e-06,-4.754395239636448643e-06,1.913461129494899987e-05,1.912271427030219021e-05
6.900000000000000577e-02,3.722694901968399706e-05,3.716608981657774859e-05,-4.757667387140499641e-06,-4.758860344930040074e-06,1.908999279687099878e-05,1.907806321736627421e-05
7.000000000000000666e-02,3.694825688285699916e-05,3.688581912826523402e-05,-4.762093184066200234e-06,-4.763289495414030022e-06,1.904573482731200019e-05,1.903377171252637980e-05
