time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,0.99998301785334,0.99998301785334,0.9999817969302,0.9999817969302,4.7950850800837e-05,2.4841102364264e-05,0.01,0,0,-4.1822210117055e-06,-4.1822210117055e-06,0.89999890115051,0.89999890115051,2.5000266388766,2.5000266388766,0
0.001,0.99998278200399,0.99996912635323,0.99998559022768,0.99998154412723,4.8616802889418e-05,2.426020926329e-05,0.0099998788679514,-0.00012113204862642,8.2414302971936e-05,-4.2403028896879e-06,-4.2403028896882e-06,0.90001481794449,0.89999888589173,2.5000270088363,2.5000017201088,-0.00010000000000063
0.002,0.99998266860782,0.99996860709319,0.99998558896845,0.99998142260004,4.8936902774569e-05,2.3980952858503e-05,0.009999820635366,-5.8232585419479e-05,5.4921009744153e-05,-4.2682249534813e-06,-4.2682249534813e-06,0.90001528416755,0.89999887857356,2.500027186662,2.5000011462834,-0.00010000000000009
0.003,0.99998258128835,0.999968315001,0.99998555614809,0.99998132910158,4.9183028225186e-05,2.3766062454163e-05,0.0099997758248704,-4.4810495611519e-05,4.3302039675772e-05,-4.2897112315336e-06,-4.2897112315336e-06,0.90001551752405,0.89999887301228,2.5000273233892,2.5000009037784,-0.00010000000000091
0.004,0.99998250754596,0.99996810648621,0.99998551735694,0.99998125037531,4.9389844075396e-05,2.3585006653816e-05,0.0099997380698303,-3.7755040078491e-05,3.6847719256712e-05,-4.3078144754571e-06,-4.3078144754571e-06,0.90001567028343,0.89999886852663,2.5000274382711,2.5000007690672,-9.9999999999329e-05
0.005,0.99998244213587,0.99996793951785,0.99998547814261,0.99998118106799,4.9570962817633e-05,2.3425351082807e-05,0.0099997047773333,-3.3292496978867e-05,3.2655917194233e-05,-4.323777965945e-06,-4.323777965945e-06,0.90001578526836,0.89999886501899,2.5000275388635,2.5000006815781,-9.9999999999959e-05
0.006,0.99998238216972,0.99996779737586,0.99998543993178,0.99998111850757,4.9732646463834e-05,2.3280744959285e-05,0.0099996746230647,-3.0154268644206e-05,2.9665607860615e-05,-4.3382367012069e-06,-4.3382367012069e-06,0.90001587881167,0.89999886268403,2.5000276286373,2.5000006191659,-0.00010000000000038
0.007,0.99998232570594,0.99996767186246,0.99998540307818,0.99998106119388,4.9877776909775e-05,2.3147452109658e-05,0.0099996468279283,-2.7795136399521e-05,2.739799109714e-05,-4.3515642515279e-06,-4.3515642515279e-06,0.90001595861007,0.89999886191903,2.5000277091856,2.5000005718374,-9.9999999999832e-05
0.008,0.99998227124513,0.99996755835643,0.99998536761096,0.99998100823097,5.0007398676027e-05,2.3023059922822e-05,0.0099996208888276,-2.5939100636822e-05,2.5603554174979e-05,-4.3640018476275e-06,-4.3640018476275e-06,0.90001602884908,0.8999988632671,2.5000277810823,2.5000005343849,-0.00010000000000025
0.009,0.99998221753196,0.9999674539887,0.99998533345634,0.99998095906685,5.0121492202159e-05,2.2905905149478e-05,0.009999596458929,-2.4429898610774e-05,2.4138390975332e-05,-4.3757157934707e-06,-4.3757157934707e-06,0.90001609204461,0.89999886736126,2.5000278443126,2.5000005038048,-9.9999999999977e-05
0.01,0.99998216347968,0.99996735684902,0.99998530051184,0.99998091335498,5.0219445223265e-05,2.2794784326168e-05,0.0099995732872769,-2.3171652165653e-05,2.2913080741086e-05,-4.3868264202466e-06,-4.3868264202466e-06,0.90001614982372,0.8999988748677,2.5000278985353,2.5000004782307,-9.9999999999656e-05
0.011,0.99998210814593,0.99996726559675,0.99998526867264,0.99998087087251,5.0300372697385e-05,2.2688793665784e-05,0.0099995511854064,-2.2101870420437e-05,2.1868806201932e-05,-4.3974240952664e-06,-4.3974240952664e-06,0.9000162032987,0.899998886434,2.5000279432604,2.5000004564352,-9.9999999999999e-05
0.012,0.999982050728,0.9999671792517,0.99998523784086,0.99998083146894,5.0363339174078e-05,2.2587234109216e-05,0.0099995300075445,-2.117786197584e-05,2.096510761662e-05,-4.4075787156402e-06,-4.4075787156402e-06,0.90001625326369,0.89999890264715,2.5000279779724,2.5000004375737,-0.00010000000000011
0.013,0.99998199056253,0.99996709707333,0.99998520792829,0.99998079503316,5.0407507817125e-05,2.2489551829558e-05,0.0099995096382027,-2.0369341814609e-05,2.0173128362204e-05,-4.4173456570733e-06,-4.4173456570733e-06,0.9000163003058,0.89999892400418,2.5000280022119,2.5000004210439,-0.0001000000000011
0.014,0.99998192712322,0.99996701848704,0.99998517885657,0.99998076147248,5.0432231417176e-05,2.2395299257194e-05,0.0099994899840503,-1.9654152383593e-05,1.9471664728079e-05,-4.4267696708963e-06,-4.4267696708963e-06,0.90001634487165,0.89999895089537,2.5000280156258,2.5000004064033,-9.9999999999341e-05
0.015,0.99998186001449,0.99996694303699,0.99998515055644,0.9999807306998,5.0437098691573e-05,2.2304108593533e-05,0.0099994709683912,-1.9015659125634e-05,1.8844741983915e-05,-4.4358875323265e-06,-4.4358875323265e-06,0.90001638730922,0.89999898359834,2.5000280179924,2.5000003933185,-9.9999999999615e-05
0.016,0.99998178896132,0.9999668703547,0.99998512296679,0.99998070262628,5.0421947609596e-05,2.221567325158e-05,0.0099994525272932,-1.8441097897177e-05,1.8280066094789e-05,-4.4447298962317e-06,-4.4447298962317e-06,0.90001642789513,0.89999902228065,2.5000280092281,2.5000003815329,-9.9999999999794e-05
0.017,0.99998171379634,0.99996680013755,0.99998509603356,0.99998067715779,5.0386856203562e-05,2.2129734503452e-05,0.0099994346068046,-1.7920488592316e-05,1.7768000532102e-05,-4.4533226321318e-06,-4.4533226321318e-06,0.90001646685311,0.89999906700825,2.5000279893824,2.5000003708453,-9.9999999999656e-05
0.018,0.99998163444532,0.99996673213354,0.99998506970882,0.99998065419375,5.0332119314032e-05,2.2046071658857e-05,0.0099994171609052,-1.7445899407544e-05,1.7300870087366e-05,-4.4616878062936e-06,-4.4616878062936e-06,0.90001650436682,0.89999911775738,2.5000279586242,2.5000003610956,-9.9999999999316e-05
0.019,0.99998155091243,0.9999666661303,0.99998504394995,0.99998063362735,5.0258217785029e-05,2.1964494695536e-05,0.00999940014997,-1.70109351966e-05,1.6872474983285e-05,-4.4698444185624e-06,-4.4698444185624e-06,0.90001654058904,0.89999917442821,2.5000279172252,2.5000003521544,-0.00010000000000067
0.02,0.99998146326586,0.99996660194697,0.99998501871889,0.99998061534676,5.016578488616e-05,2.1884838634727e-05,0.0099993835395963,-1.6610373717912e-05,1.6477744189759e-05,-4.4778089647587e-06,-4.4778089647587e-06,0.90001657564833,0.89999923685867,2.5000278655406,2.5000003439158,-0.00010000000000024
0.021,0.99998137162468,0.99996653942806,0.99998499398157,0.99998059923655,5.0055573040736e-05,2.1806959182019e-05,0.0099993672996946,-1.6239901658997e-05,1.6112483228857e-05,-4.4855958725206e-06,-4.4855958725206e-06,0.90001660965393,0.89999930483773,2.5000278039915,2.5000003362923,-9.9999999999561e-05
0.022,0.99998127614695,0.99996647843881,0.99998496970733,0.99998058517932,4.9928422892106e-05,2.1730729303775e-05,0.0099993514037749,-1.5895919712428e-05,1.5773187416784e-05,-4.4932178436303e-06,-4.4932178436303e-06,0.90001664269956,0.89999937811748,2.500027733047,2.5000003292107,-0.00010000000000037
0.023,0.99998117701955,0.99996641886156,0.99998494586856,0.99998057305722,4.9785235742434e-05,2.1656036504151e-05,0.0099993358283786,-1.5575396368761e-05,1.5456901479298e-05,-4.5006861262791e-06,-4.5006861262791e-06,0.90001667486627,0.89999945642368,2.5000276532091,2.5000003226093,-0.00010000000000005
0.024,0.99998107444935,0.99996636059287,0.99998492244027,0.99998056275334,4.962694982491e-05,2.1582780635439e-05,0.0099993205526219,-1.5275756626898e-05,1.5161112550343e-05,-4.5080107339897e-06,-4.5080107339897e-06,0.90001670622465,0.89999953946488,2.5000275650003,2.5000003164358,-0.00010000000000027
0.025,0.99998096865607,0.99996630354132,0.9999848993998,0.99998055415281,4.9454520449137e-05,2.1510872120504e-05,0.0099993055578256,-1.499479631946e-05,1.4883667567122e-05,-4.5152006233815e-06,-4.5152006233815e-06,0.9000167368366,0.89999962693997,2.5000274689517,2.5000003106451,-9.9999999999944e-05
0.026,0.99998085986633,0.99996624762563,0.99998487672652,0.99998054714381,4.9268903795416e-05,2.1440230494191e-05,0.0099992908272104,-1.4730615263881e-05,1.4622708805687e-05,-4.5222638399711e-06,-4.5222638399711e-06,0.90001676675672,0.89999971854434,2.5000273655948,2.5000003051985,-0.00010000000000023
0.027,0.99998074830892,0.99996619277319,0.99998485440164,0.99998054161824,4.9071044025422e-05,2.137078319842e-05,0.0099992763456457,-1.4481564695018e-05,1.4376623038262e-05,-4.5292076386808e-06,-4.5292076386808e-06,0.90001679603343,0.89999981397481,2.5000272554539,2.5000003000623,-9.9999999999954e-05
0.028,0.99998063421107,0.99996613891889,0.99998483240798,0.99998053747232,4.886186329287e-05,2.1302464576661e-05,0.0099992620994403,-1.4246205370729e-05,1.4144001033301e-05,-4.5360385843513e-06,-4.5360385843513e-06,0.90001682470989,0.89999991293344,2.5000271390411,2.5000002952072,-0.00010000000000033
0.029,0.99998051779562,0.99996608600409,0.99998481072982,0.99998053460692,4.8642254236184e-05,2.1235215030341e-05,0.0099992480761662,-1.4023274084797e-05,1.392360509423e-05,-4.5427626361136e-06,-4.5427626361136e-06,0.9000168528247,0.90000001513047,2.5000270168517,2.5000002906072,-0.00010000000000031
0.03,0.99998039927888,0.9999660339758,0.99998478935272,0.99998053292782,4.8413074560572e-05,2.1168980304711e-05,0.0099992342645098,-1.3811656480809e-05,1.3714342712947e-05,-4.5493852187816e-06,-4.5493852187816e-06,0.90001688041259,0.90000012028641,2.5000268893617,2.5000002862396,-0.00010000000000039
0.031,0.99998027886904,0.99996598278595,0.9999847682634,0.99998053234583,4.8175143312015e-05,2.1103710880781e-05,0.0099992206541447,-1.3610365004783e-05,1.3515245147178e-05,-4.5559112836457e-06,-4.5559112836457e-06,0.90001690750486,0.90000022813362,2.5000267570253,2.5000002820841,-0.00010000000000004
