time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
0.000000000000000000e+00,4.783296459228800201e-03,4.795204795204795201e-03,-4.156360113397200053e-04,-4.182484182484183456e-04,2.476998516454100192e-03,2.484182484182484180e-03
1.000000000000000021e-03,4.849554792644100373e-03,4.868245200542793520e-03,-4.213714429080400248e-04,-4.246191647140102753e-04,2.418909920394000067e-03,2.420475019526564017e-03
2.000000000000000042e-03,4.881397351305800415e-03,4.899011682735328332e-03,-4.241279723072399841e-04,-4.273026856608042393e-04,2.390991360854799897e-03,2.393639810058623835e-03
3.000000000000000062e-03,4.905881701382000179e-03,4.922826642027136254e-03,-4.262490525653800182e-04,-4.293798793660332479e-04,2.369507733909400130e-03,2.372867873006333748e-03
4.000000000000000083e-03,4.926456903252600383e-03,4.943044545497062188e-03,-4.280360954634299868e-04,-4.311433388149349725e-04,2.351406590108900008e-03,2.355233278517316394e-03
5.000000000000000104e-03,4.944478468447400209e-03,4.960961871232725563e-03,-4.296118598869299882e-04,-4.327063827800302614e-04,2.335444853972499808e-03,2.339602838866364047e-03
6.000000000000000125e-03,4.960571202129699687e-03,4.977224411010556897e-03,-4.310390439879400039e-04,-4.341271208392558372e-04,2.320987642408099856e-03,2.325395458274107530e-03
7.000000000000000146e-03,4.975023971464399668e-03,4.992157495530280542e-03,-4.323545332067999761e-04,-4.354400685537404211e-04,2.307661452280699785e-03,2.312265981129261582e-03
8.000000000000000167e-03,4.987942885128300065e-03,5.005871445908088510e-03,-4.335821461907499999e-04,-4.366677120144293617e-04,2.295225094567400047e-03,2.299989546522372610e-03
8.999999999999999320e-03,4.999327921637399669e-03,5.018321593740685156e-03,-4.347383035537599793e-04,-4.378256682444214712e-04,2.283512292742899928e-03,2.288409984222451298e-03
1.000000000000000021e-02,5.009119590690599977e-03,5.029365013234561067e-03,-4.358348866834299822e-04,-4.389253065478036374e-04,2.272402734662799968e-03,2.277413601188629962e-03
1.099999999999999936e-02,5.017230627787299703e-03,5.038813469093962952e-03,-4.368808184048800030e-04,-4.399752088106226571e-04,2.261806066833600172e-03,2.266914578560440090e-03
1.200000000000000025e-02,5.023568091557500254e-03,5.046475355473693802e-03,-4.378830003531899930e-04,-4.409820415137878234e-04,2.251652402615099934e-03,2.256846251528788101e-03
1.299999999999999940e-02,5.028048237523299879e-03,5.052183580987802160e-03,-4.388469003374599739e-04,-4.419511055311169372e-04,2.241886374590199797e-03,2.247155611355497289e-03
1.400000000000000029e-02,5.030605681519900035e-03,5.055810613045742634e-03,-4.397769371228099741e-04,-4.428866982794120769e-04,2.232463238270799861e-03,2.237799683872545783e-03
1.499999999999999944e-02,5.031198130830499826e-03,5.057273832101617794e-03,-4.406767419125099772e-04,-4.437923610185396436e-04,2.223346224332000201e-03,2.228743056481270225e-03
1.600000000000000033e-02,5.029807842746800151e-03,5.056534541373811781e-03,-4.415493415878899829e-04,-4.446710529025673622e-04,2.214504683119599901e-03,2.219956137640992280e-03
1.700000000000000122e-02,5.026440827051100423e-03,5.053593374528858768e-03,-4.423972905196400015e-04,-4.455252766635066125e-04,2.205912749915400154e-03,2.211413900031599777e-03
1.799999999999999864e-02,5.021124630166000184e-03,5.048484053384338401e-03,-4.432227675434199953e-04,-4.463571713940552889e-04,2.197548362943100176e-03,2.203094952726113338e-03
1.899999999999999953e-02,5.013905348397800117e-03,5.041266748264030574e-03,-4.440276487163299988e-04,-4.471685823668553267e-04,2.189392526609899858e-03,2.194980842998113177e-03
2.000000000000000042e-02,5.004844339497899891e-03,5.032021767796692781e-03,-4.448135628495100127e-04,-4.479611144620567246e-04,2.181428749152199923e-03,2.187055522046099740e-03
2.100000000000000130e-02,4.994014950521099942e-03,5.020843946540815873e-03,-4.455819345439900069e-04,-4.487361736609646583e-04,2.173642606821399922e-03,2.179304930057020077e-03
2.199999999999999872e-02,4.981499460470899601e-03,5.007837872250703315e-03,-4.463340179981100005e-04,-4.494949996986198279e-04,2.166021401514900066e-03,2.171716669680468382e-03
2.299999999999999961e-02,4.967386347602799693e-03,4.993113961533548507e-03,-4.470709238918400266e-04,-4.502386920649450053e-04,2.158553888509699963e-03,2.164279746017216607e-03
2.400000000000000050e-02,4.951767929029299818e-03,4.976785321465303225e-03,-4.477936410034999946e-04,-4.509682309329769473e-04,2.151230057538000041e-03,2.156984357336896863e-03
2.500000000000000139e-02,4.934738379133499914e-03,4.958965302287842401e-03,-4.485030537678899869e-04,-4.516844941707744989e-04,2.144040954961299976e-03,2.149821724958921564e-03
2.599999999999999881e-02,4.916392107940099898e-03,4.939765636807823095e-03,-4.491999566707000221e-04,-4.523882712968330545e-04,2.136978537983500077e-03,2.142783953698336116e-03
2.699999999999999969e-02,4.896822466444900393e-03,4.919295065308470181e-03,-4.498850661515899768e-04,-4.530802750265468574e-04,2.130035554095099839e-03,2.135863916401197979e-03
2.800000000000000058e-02,4.876120739474599890e-03,4.897658354291798202e-03,-4.505590305262099850e-04,-4.537611509030199598e-04,2.123205440578999903e-03,2.129055157636466303e-03
2.900000000000000147e-02,4.854375385264800280e-03,4.874955629387662907e-03,-4.512224383193400089e-04,-4.544314853918906215e-04,2.116482240110699811e-03,2.122351812747760337e-03
2.999999999999999889e-02,4.831671482365899883e-03,4.851281955144504110e-03,-4.518758253130700209e-04,-4.550918127350373887e-04,2.109860529372200016e-03,2.115748539316292774e-03
3.099999999999999978e-02,4.808090347906499723e-03,4.826727106024094292e-03,-4.525196805482999737e-04,-4.557426207940566514e-04,2.103335358267999916e-03,2.109240458726099714e-03
3.200000000000000067e-02,4.783709295183600357e-03,4.801375483242034149e-03,-4.531544514670099813e-04,-4.563843560656344962e-04,2.096902197844099924e-03,2.102823106010321373e-03
3.300000000000000155e-02,4.758601502866499633e-03,4.775306140963447507e-03,-4.537805483448499773e-04,-4.570174280134419007e-04,2.090556895396699852e-03,2.096492386532247329e-03
3.400000000000000244e-02,4.732835972222899749e-03,4.748592892807581602e-03,-4.543983481335499915e-04,-4.576422128321329602e-04,2.084295635558200150e-03,2.090244538345336842e-03
3.500000000000000333e-02,4.706477552578500027e-03,4.721304475760099671e-03,-4.550081978095500083e-04,-4.582590567363591322e-04,2.078114906385699831e-03,2.084076099303074688e-03
3.599999999999999728e-02,4.679587018708000236e-03,4.693504753600031588e-03,-4.556104173067600130e-04,-4.588682788499208270e-04,2.072011469663099983e-03,2.077983878167458283e-03
3.699999999999999817e-02,4.652221186702200362e-03,4.665252945989398735e-03,-4.562053020976100030e-04,-4.594701737561382384e-04,2.065982334764100183e-03,2.071964929105283952e-03
3.799999999999999906e-02,4.624433057522300133e-03,4.636603872607685320e-03,-4.567931254742300072e-04,-4.600650137593838849e-04,2.060024735554999865e-03,2.066016529072827596e-03
3.899999999999999994e-02,4.596271979510500351e-03,4.607608204283464293e-03,-4.573741405731699956e-04,-4.606530508988414523e-04,2.054136109894199886e-03,2.060136157678252138e-03
4.000000000000000083e-02,4.567783822962400223e-03,4.578312715105381341e-03,-4.579485821791799867e-04,-4.612345187484505902e-04,2.048314081369800085e-03,2.054321479182160542e-03
4.100000000000000172e-02,4.539011161364799908e-03,4.548760531088234804e-03,-4.585166683379800234e-04,-4.618096340312817776e-04,2.042556442972100032e-03,2.048570326353848885e-03
4.200000000000000261e-02,4.509993455020800020e-03,4.518991372213601067e-03,-4.590786018029500005e-04,-4.623785980719699292e-04,2.036861142448599844e-03,2.042880685946966719e-03
4.299999999999999656e-02,4.480767233934999927e-03,4.489041785629199754e-03,-4.596345713366500256e-04,-4.629415981070929037e-04,2.031226269128899847e-03,2.037250685595737298e-03
4.399999999999999745e-02,4.451366277436299632e-03,4.458945368534293109e-03,-4.601847528849199731e-04,-4.634988084703284034e-04,2.025650042039999887e-03,2.031678581963381868e-03
4.499999999999999833e-02,4.421821788841200085e-03,4.428732979846613030e-03,-4.607293106388000016e-04,-4.640503916667282694e-04,2.020130799158199875e-03,2.026162749999383967e-03
4.599999999999999922e-02,4.392162563828699677e-03,4.398432940176499016e-03,-4.612683979970399768e-04,-4.645964993483895234e-04,2.014666987667100041e-03,2.020701673182771427e-03
4.700000000000000011e-02,4.362415151693099617e-03,4.368071219956099621e-03,-4.618021584403199809e-04,-4.651372732021074371e-04,2.009257155109999901e-03,2.015293934645592290e-03
4.800000000000000100e-02,4.332604008899399763e-03,4.337671615809219131e-03,-4.623307263267999742e-04,-4.656728457581793480e-04,2.003899941338599909e-03,2.009938209084872855e-03
4.900000000000000189e-02,4.302751644674800147e-03,4.307255915419406361e-03,-4.628542276171599941e-04,-4.662033411283490335e-04,1.998594071175799868e-03,2.004633255383176434e-03
5.000000000000000278e-02,4.272878758491500430e-03,4.276844051275109290e-03,-4.633727805364900231e-04,-4.667288756798888111e-04,1.993338347717599820e-03,1.999377909867778441e-03
5.099999999999999672e-02,4.243004369487699858e-03,4.246454243752830621e-03,-4.638864961792300238e-04,-4.672495586519785030e-04,1.988131646211799969e-03,1.994171080146881631e-03
5.199999999999999761e-02,4.213145937984499705e-03,4.216103134051387737e-03,-4.643954790628299751e-04,-4.677654927198242828e-04,1.982972908455100155e-03,1.989011739468423724e-03
5.299999999999999850e-02,4.183319479299799949e-03,4.185805907519930640e-03,-4.648998276348499854e-04,-4.682767745113548450e-04,1.977861137662699845e-03,1.983898921553118103e-03
5.399999999999999939e-02,4.153539670123300095e-03,4.155576407934825044e-03,-4.653996347380300069e-04,-4.687834950808029738e-04,1.972795393762400134e-03,1.978831715858637031e-03
5.500000000000000028e-02,4.123819947839999986e-03,4.125427243280411528e-03,-4.658949880371400141e-04,-4.692857403430308622e-04,1.967774789075300151e-03,1.973809263236358039e-03
5.600000000000000117e-02,4.094172603024800322e-03,4.095369883579257249e-03,-4.663859704108300219e-04,-4.697835914720600620e-04,1.962798484351400106e-03,1.968830751946065716e-03
5.700000000000000205e-02,4.064608865581900363e-03,4.065414751301725527e-03,-4.668726603119600156e-04,-4.702771252669239602e-04,1.957865685124099853e-03,1.963895413997426842e-03
5.800000000000000294e-02,4.035138984818899786e-03,4.035571304864240573e-03,-4.673551320988300031e-04,-4.707664144876550394e-04,1.952975638359099979e-03,1.959002521790115942e-03
5.899999999999999689e-02,4.005772303792800269e-03,4.005848115702316872e-03,-4.678334563399500043e-04,-4.712515281639552845e-04,1.948127629369999928e-03,1.954151385027114250e-03
5.999999999999999778e-02,3.976517328351299868e-03,3.976252939379353382e-03,-4.683077000946200266e-04,-4.717325318788566477e-04,1.943320978980799972e-03,1.949341347878100292e-03
6.099999999999999867e-02,3.947381791150599700e-03,3.946792781166255128e-03,-4.687779271713199999e-04,-4.722094880294708578e-04,1.938555040911000074e-03,1.944571786371958409e-03
6.199999999999999956e-02,3.918372710972200211e-03,3.917473956500761717e-03,-4.692441983656499781e-04,-4.726824560667364445e-04,1.933829199368699908e-03,1.939842105999301999e-03
6.300000000000000044e-02,3.889496447712100131e-03,3.888302146709592989e-03,-4.697065716797000170e-04,-4.731514927159032849e-04,1.929142866830699894e-03,1.935151739507633487e-03
6.400000000000000133e-02,3.860758753258899858e-03,3.859282450351256624e-03,-4.701651025242600053e-04,-4.736166521793422693e-04,1.924495481997500097e-03,1.930500144873243751e-03
6.500000000000000222e-02,3.832164818609199840e-03,3.830419430513071211e-03,-4.706198439052300137e-04,-4.740779863231294475e-04,1.919886507906600013e-03,1.925886803435371535e-03
6.600000000000000311e-02,3.803719317448900177e-03,3.801717158372714712e-03,-4.710708465956000212e-04,-4.745355448487325331e-04,1.915315430193700007e-03,1.921311218179340679e-03
6.700000000000000400e-02,3.775426446468400140e-03,3.773179253312480136e-03,-4.715181592940200124e-04,-4.749893754510113066e-04,1.910781755487000067e-03,1.916772912156553595e-03
6.800000000000000488e-02,3.747289962638399984e-03,3.744808919853531096e-03,-4.719618287712699987e-04,-4.754395239636447965e-04,1.906285009926100057e-03,1.912271427030218587e-03
6.900000000000000577e-02,3.719313217673800125e-03,3.716608981657774750e-03,-4.724019000052599943e-04,-4.758860344930039023e-04,1.901824737797000019e-03,1.907806321736627312e-03
7.000000000000000666e-02,3.691499189877300077e-03,3.688581912826523809e-03,-4.728384163056900094e-04,-4.763289495414029006e-04,1.897400500269100058e-03,1.903377171252637438e-03
7.099999999999999367e-02,3.663850513570300182e-03,3.660729866707869689e-03,-4.732714194292700046e-04,-4.767683101205867895e-04,1.893011874231499908e-03,1.898983565460798982e-03
