time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0,0,0.60264769154394,0.60264769154394,1,1,1,1,0,0,-0,-0,0.01,0,0,0,0,0,0.9,0.9,2.5,2.5,0,0
0.00125,0,0.60264769154394,0.60264769154394,0.99999727949718,0.99999151980401,0.99999668894823,0.99999610651438,9.3413764344433e-06,1.7160498563369e-22,9.482735221387e-07,3.6527212774046e-07,0.0099999706907879,-2.3447369705554e-05,1.9250997841172e-05,-3.3512399413584e-07,-5.5540500763857e-07,-7.0648007698064e-07,0.90000412807434,0.8999994685045,2.5,2.5,-3.6234661534614e-07,-1.2499999999987e-05
0.0025,0,0.60264769154394,0.60264769154394,0.9999946004011,0.9999827469846,0.9999934001772,0.99999211547446,1.8668704291923e-05,3.3941874196861e-22,1.839530137657e-06,7.2715807637105e-07,0.0099999271017168,-3.4871256820238e-05,3.042908794889e-05,-6.7427394087488e-07,-1.134452089537e-06,-1.3965392356502e-06,0.90000843178634,0.89999891979266,2.5,2.5,-7.3564050956749e-07,-2.5000000000003e-05
0.00375,0,0.60264769154394,0.60264769154394,0.99999194160262,0.99997387124142,0.99999013117484,0.99998808975108,2.7948589622284e-05,5.0514312082028e-22,2.7051103999615e-06,1.0866943494996e-06,0.0099998729036049,-4.3358489541013e-05,3.8844497873876e-05,-1.01645103391e-06,-1.7231304409363e-06,-2.0743999617328e-06,0.90001279699306,0.89999837060186,2.5,2.5,-1.1170666921789e-06,-3.7500000000002e-05
0.005,0,0.60264769154394,0.60264769154394,0.99998929772938,0.99996495052297,0.99998687903705,0.99998404984027,3.7183064893363e-05,6.6911250647079e-22,3.5546393971083e-06,1.4443250288235e-06,0.009999809945314,-5.0366632738356e-05,4.5824224441306e-05,-1.3611517916536e-06,-2.3173020003828e-06,-2.7421867213116e-06,0.90001718998807,0.89999782315361,2.5,2.5,-1.505208852457e-06,-5.0000000000009e-05
0.00625,0,0.60264769154394,0.60264769154394,0.99998666630185,0.99995600956827,0.99998364165868,0.99998000464771,4.637653994061e-05,8.3143730664019e-22,4.3925732679189e-06,1.8003138044166e-06,0.0099997393811676,-5.6451317148564e-05,5.1896952467808e-05,-1.7080602307853e-06,-2.9151965605188e-06,-3.4012257193133e-06,0.90002159652153,0.89999727778485,2.5,2.5,-1.8991828537924e-06,-6.2499999999999e-05
0.0075,0,0.60264769154394,0.60264769154394,0.99998404568454,0.99994706102285,0.99998041751788,0.99997595872718,5.5532530789066e-05,9.921809161209e-22,5.2214412045191e-06,2.1548448822994e-06,0.0099996620181467,-6.1890416638273e-05,5.7331894262737e-05,-2.0569578599009e-06,-3.5158780217191e-06,-4.0524441912271e-06,0.9000260093108,0.89999673459791,2.5,2.5,-2.2983705391814e-06,-7.4999999999988e-05
0.00875,0,0.60264769154394,0.60264769154394,0.99998143456874,0.99993811209433,0.99997720547369,0.99997191465279,6.4653510365099e-05,1.1513944925007e-21,6.0428596386428e-06,2.5080599300832e-06,0.0099995784608799,-6.6845813458241e-05,6.2287342746035e-05,-2.4076868761552e-06,-4.1187810619259e-06,-4.6965369699731e-06,0.90003042418551,0.89999619374379,2.5,2.5,-2.7023086866847e-06,-8.7500000000018e-05
0.01,0,0.60264769154394,0.60264769154394,0.99997883177709,0.99992916719328,0.99997400464306,0.99996787397692,7.3741062979838e-05,1.3091247389125e-21,6.8579453843433e-06,2.8600756054666e-06,0.0099994891840666,-7.1421450629416e-05,6.6865498751499e-05,-2.7601319713049e-06,-4.7235321872214e-06,-5.3340496570975e-06,0.90003483857299,0.8999956554874,2.5,2.5,-3.1106335619342e-06,-9.9999999999995e-05
0.01125,0,0.60264769154394,0.60264769154394,0.99997895667005,0.99992870934748,0.99997412537934,0.99996773116143,7.3454641077224e-05,1.2938107150781e-21,6.7192403277045e-06,2.8457210367253e-06,0.0099994238823743,-5.2241353923414e-05,5.1885819101152e-05,-2.7790860532202e-06,-4.7744632222775e-06,-5.2589452641304e-06,0.90003512213643,0.89999565174686,2.5,2.5,-3.1607031572455e-06,-9.9999999999988e-05
