time,x,y,pressure,ux,uy,eps_xx,eps_yy,qx,sigma_xx,sigma_yy,fluid_content,modes,tail_bound
1e-05,-0.6499999999999999,0.1,0.48024311840357164,-0.1617152000790906,-0.041887871994089367,0.24879261550627613,-0.41887871994089365,5.410647579324284e-15,-3.752553823233029e-14,-1.0015070031707922,-1.1532441668293814e-14,290.0,9.210160763129485e-14
1e-05,-0.64,0.1,0.48024311840357176,-0.15922727392402802,-0.041887871994089367,0.2487926155062566,-0.41887871994089365,-3.01979657563561e-14,-7.671641100159832e-14,-1.001507003170802,-2.3245294578089215e-14,290.0,9.210160763129485e-14
1e-05,-0.63,0.1,0.4802431184035721,-0.1567393477689654,-0.041887871994089367,0.2487926155062658,-0.41887871994089365,-1.8534515206330598e-14,-5.845324224651449e-14,-1.0015070031707975,-1.765254609153999e-14,290.0,9.210160763129485e-14
1e-05,-0.62,0.1,0.48024311840357187,-0.1542514216139028,-0.041887871994089367,0.24879261550624837,-0.41887871994089365,-5.752648919159781e-14,-9.320322291728189e-14,-1.0015070031708062,-2.8144153674247718e-14,290.0,9.210160763129485e-14
1e-05,-0.61,0.1,0.4802431184035723,-0.15176349545884035,-0.041887871994089367,0.2487926155062622,-0.41887871994089365,-1.5931741128647405e-14,-6.583622536027178e-14,-1.0015070031707995,-1.9761969838327786e-14,290.0,9.210160763129485e-14
1e-05,-0.6,0.1,0.4802431184035724,-0.14927556930377753,-0.041887871994089367,0.24879261550630105,-0.41887871994089365,6.24703211238453e-15,1.1823875212257917e-14,-1.0015070031707802,3.58046925441613e-15,290.0,9.210160763129485e-14
1e-05,-0.59,0.1,0.4802431184035723,-0.1467876431487145,-0.041887871994089367,0.24879261550628856,-0.41887871994089365,-1.4958279214422902e-14,-1.3100631690576847e-14,-1.0015070031707864,-3.941291737419306e-15,290.0,9.210160763129485e-14
1e-05,-0.5800000000000001,0.1,0.4802431184035722,-0.14429971699365163,-0.041887871994089367,0.2487926155062981,-0.41887871994089365,6.445112924876187e-15,6.106226635438361e-15,-1.0015070031707816,1.762479051592436e-15,290.0,9.210160763129485e-14
1e-05,-0.5700000000000001,0.1,0.4802431184035723,-0.14181179083858853,-0.041887871994089367,0.2487926155063095,-0.41887871994089365,-7.811597585067158e-15,2.8754776337791554e-14,-1.001507003170776,8.618106228652778e-15,290.0,9.210160763129485e-14
1e-05,-0.56,0.1,0.4802431184035722,-0.13932386468352556,-0.041887871994089367,0.2487926155062904,-0.41887871994089365,6.1329406837722095e-15,-9.325873406851315e-15,-1.0015070031707856,-2.858824288409778e-15,290.0,9.210160763129485e-14
1e-05,-0.55,0.1,0.48024311840357253,-0.13683593852846265,-0.041887871994089367,0.24879261550628595,-0.41887871994089365,-2.7050352467463077e-14,-1.84297022087776e-14,-1.0015070031707878,-5.4539706084710815e-15,290.0,9.210160763129485e-14
1e-05,-0.54,0.1,0.48024311840357253,-0.1343480123733997,-0.041887871994089367,0.24879261550631443,-0.41887871994089365,2.4453856147813575e-14,3.852473895449293e-14,-1.0015070031707736,1.1629586182948515e-14,290.0,9.210160763129485e-14
1e-05,-0.53,0.1,0.4802431184035724,-0.13186008621833648,-0.041887871994089367,0.24879261550632736,-0.41887871994089365,-7.326962463323299e-15,6.444844657949034e-14,-1.0015070031707671,1.9373391779708982e-14,290.0,9.210160763129485e-14
1e-05,-0.52,0.1,0.4802431184035722,-0.12937216006327323,-0.041887871994089367,0.24879261550632564,-0.41887871994089365,4.102339409731256e-15,6.117328865684613e-14,-1.0015070031707678,1.8290924330699454e-14,290.0,9.210160763129485e-14
1e-05,-0.51,0.1,0.4802431184035721,-0.12688423390820983,-0.041887871994089367,0.24879261550633386,-0.41887871994089365,2.4234407562635808e-14,7.76601005725297e-14,-1.0015070031707636,2.3189783426857957e-14,290.0,9.210160763129485e-14
1e-05,-0.5,0.1,0.48024311840357176,-0.12439630775314678,-0.041887871994089367,0.24879261550627563,-0.41887871994089365,-1.0601183704610102e-14,-3.863576125695545e-14,-1.0015070031707927,-1.1823875212257917e-14,290.0,9.210160763129485e-14
1e-05,-0.49,0.1,0.48024311840357187,-0.12190838159808404,-0.041887871994089367,0.24879261550628368,-0.41887871994089365,-1.3447191661884429e-14,-2.2593038551121936e-14,-1.0015070031707887,-6.966649479522857e-15,290.0,9.210160763129485e-14
1e-05,-0.48,0.1,0.4802431184035721,-0.11942045544302123,-0.041887871994089367,0.24879261550627046,-0.41887871994089365,-1.3230043621576153e-14,-4.912736883966318e-14,-1.0015070031707953,-1.484923295436147e-14,290.0,9.210160763129485e-14
1e-05,-0.47,0.1,0.48024311840357253,-0.11693252928795864,-0.041887871994089367,0.24879261550625154,-0.41887871994089365,2.3925276719833867e-15,-8.72635297355373e-14,-1.001507003170805,-2.6104118866498993e-14,290.0,9.210160763129485e-14
1e-05,-0.45999999999999996,0.1,0.4802431184035724,-0.11444460313289602,-0.041887871994089367,0.2487926155062743,-0.41887871994089365,-3.085931391790551e-14,-4.168887457467463e-14,-1.0015070031707936,-1.2462253451417382e-14,290.0,9.210160763129485e-14
1e-05,-0.44999999999999996,0.1,0.4802431184035726,-0.11195667697783312,-0.041887871994089367,0.24879261550630472,-0.41887871994089365,1.8055455981473805e-14,1.9040324872321435e-14,-1.0015070031707785,5.814793091474257e-15,290.0,9.210160763129485e-14
1e-05,-0.43999999999999995,0.1,0.4802431184035722,-0.10946875082277002,-0.041887871994089367,0.24879261550631393,-0.41887871994089365,7.814833944798814e-15,3.774758283725532e-14,-1.0015070031707736,1.1254885912137524e-14,290.0,9.210160763129485e-14
1e-05,-0.42999999999999994,0.1,0.48024311840357253,-0.10698082466770706,-0.041887871994089367,0.2487926155062759,-0.41887871994089365,1.1363424405986708e-14,-3.852473895449293e-14,-1.0015070031707929,-1.149080830487037e-14,290.0,9.210160763129485e-14
1e-05,-0.42000000000000004,0.1,0.4802431184035724,-0.10449289851264437,-0.041887871994089367,0.24879261550627169,-0.41887871994089365,-1.3006812784663803e-14,-4.6906922790412864e-14,-1.0015070031707949,-1.4030443473700416e-14,290.0,9.210160763129485e-14
1e-05,-0.41000000000000003,0.1,0.4802431184035727,-0.1020049723575815,-0.041887871994089367,0.24879261550630577,-0.41887871994089365,1.601286457951136e-14,2.1094237467877974e-14,-1.001507003170778,6.467049118441537e-15,290.0,9.210160763129485e-14
1e-05,-0.4,0.1,0.4802431184035726,-0.09951704620251839,-0.041887871994089367,0.2487926155063081,-0.41887871994089365,1.3340820705884972e-14,2.581268532253489e-14,-1.001507003170777,7.840950111415168e-15,290.0,9.210160763129485e-14
1e-05,-0.39,0.1,0.4802431184035723,-0.09702912004745533,-0.041887871994089367,0.24879261550631043,-0.41887871994089365,-1.914014339129525e-15,3.064215547965432e-14,-1.0015070031707753,9.18709552877317e-15,290.0,9.210160763129485e-14
1e-05,-0.38,0.1,0.4802431184035724,-0.09454119389239218,-0.041887871994089367,0.24879261550631154,-0.41887871994089365,7.990377216026657e-15,3.2807090377673376e-14,-1.001507003170775,9.880984919163893e-15,290.0,9.210160763129485e-14
1e-05,-0.37,0.1,0.4802431184035722,-0.09205326773732908,-0.041887871994089367,0.24879261550631415,-0.41887871994089365,7.79459694840449e-15,3.8191672047105385e-14,-1.0015070031707736,1.1393663790215669e-14,290.0,9.210160763129485e-14
1e-05,-0.36,0.1,0.4802431184035721,-0.0895653415822659,-0.041887871994089367,0.24879261550631604,-0.41887871994089365,2.888002649213995e-14,4.2021941482062175e-14,-1.0015070031707725,1.2490009027033011e-14,290.0,9.210160763129485e-14
1e-05,-0.35,0.1,0.4802431184035722,-0.08707741542720294,-0.041887871994089367,0.24879261550627352,-0.41887871994089365,-2.21560407383385e-14,-4.3076653355456074e-14,-1.001507003170794,-1.2989609388114332e-14,290.0,9.210160763129485e-14
1e-05,-0.33999999999999997,0.1,0.4802431184035723,-0.08458948927214023,-0.041887871994089367,0.24879261550628268,-0.41887871994089365,1.491789782831332e-14,-2.4868995751603507e-14,-1.0015070031707893,-7.466249840604178e-15,290.0,9.210160763129485e-14
1e-05,-0.32999999999999996,0.1,0.4802431184035722,-0.08210156311707717,-0.041887871994089367,0.24879261550632453,-0.41887871994089365,-2.8051440416264416e-15,5.895284260759581e-14,-1.0015070031707682,1.762479051592436e-14,290.0,9.210160763129485e-14
1e-05,-0.31999999999999995,0.1,0.480243118403572,-0.07961363696201385,-0.041887871994089367,0.2487926155063297,-0.41887871994089365,1.4290029418265023e-14,6.938893903907228e-14,-1.0015070031707656,2.067790383364354e-14,290.0,9.210160763129485e-14
1e-05,-0.30999999999999994,0.1,0.4802431184035722,-0.07712571080695088,-0.041887871994089367,0.24879261550624804,-0.41887871994089365,-2.277391250108315e-14,-9.403589018575076e-14,-1.0015070031708064,-2.8282931552325863e-14,290.0,9.210160763129485e-14
1e-05,-0.29999999999999993,0.1,0.4802431184035724,-0.07463778465188868,-0.041887871994089367,0.24879261550622184,-0.41887871994089365,-1.925938180164948e-14,-1.4660495040175192e-13,-1.0015070031708198,-4.393707619954057e-14,290.0,9.210160763129485e-14
1e-05,-0.29000000000000004,0.1,0.4802431184035724,-0.07214985849682598,-0.041887871994089367,0.2487926155063201,-0.41887871994089365,1.0078336142661159e-14,4.9904524956900786e-14,-1.0015070031707707,1.5015766408055242e-14,290.0,9.210160763129485e-14
1e-05,-0.28,0.1,0.4802431184035722,-0.06966193234176267,-0.041887871994089367,0.24879261550632914,-0.41887871994089365,7.728271070048522e-15,6.816769371198461e-14,-1.001507003170766,2.0386470289679437e-14,290.0,9.210160763129485e-14
1e-05,-0.27,0.1,0.480243118403572,-0.06717400618669953,-0.041887871994089367,0.2487926155063031,-0.41887871994089365,9.536148406894132e-15,1.6209256159527285e-14,-1.001507003170779,4.718447854656915e-15,290.0,9.210160763129485e-14
1e-05,-0.26,0.1,0.4802431184035721,-0.06468608003163663,-0.041887871994089367,0.24879261550626935,-0.41887871994089365,-1.2806392435016733e-14,-5.134781488891349e-14,-1.0015070031707958,-1.5515366769136563e-14,290.0,9.210160763129485e-14
1e-05,-0.25,0.1,0.4802431184035721,-0.06219815387657396,-0.041887871994089367,0.2487926155062849,-0.41887871994089365,9.636016180706901e-15,-2.0261570199409107e-14,-1.001507003170788,-6.189493362285248e-15,290.0,9.210160763129485e-14
1e-05,-0.24,0.1,0.480243118403572,-0.05971022772151078,-0.041887871994089367,0.24879261550633408,-0.41887871994089365,-1.4398681422991008e-15,7.815970093361102e-14,-1.0015070031707634,2.3300805729320473e-14,290.0,9.210160763129485e-14
1e-05,-0.22999999999999998,0.1,0.4802431184035724,-0.05722230156644763,-0.041887871994089367,0.248792615506292,-0.41887871994089365,7.11965997521072e-15,-6.2727600891321345e-15,-1.0015070031707847,-1.8457457784393227e-15,290.0,9.210160763129485e-14
1e-05,-0.21999999999999997,0.1,0.480243118403572,-0.05473437541138472,-0.041887871994089367,0.24879261550629866,-0.41887871994089365,-7.656291310233641e-15,7.327471962526033e-15,-1.0015070031707811,2.0539125955565396e-15,290.0,9.210160763129485e-14
1e-05,-0.20999999999999996,0.1,0.4802431184035721,-0.052246449256321756,-0.041887871994089367,0.24879261550629717,-0.41887871994089365,-7.550388261665266e-15,4.274358644806853e-15,-1.001507003170782,1.1657341758564144e-15,290.0,9.210160763129485e-14
1e-05,-0.19999999999999996,0.1,0.480243118403572,-0.04975852310125861,-0.041887871994089367,0.2487926155063292,-0.41887871994089365,1.4196116497618142e-14,6.838973831690964e-14,-1.001507003170766,2.0372592501871623e-14,290.0,9.210160763129485e-14
1e-05,-0.18999999999999995,0.1,0.480243118403572,-0.047270596946195405,-0.041887871994089367,0.24879261550629522,-0.41887871994089365,-2.8845323357667988e-15,4.440892098500626e-16,-1.001507003170783,-1.3877787807814457e-17,290.0,9.210160763129485e-14
1e-05,-0.17999999999999994,0.1,0.4802431184035722,-0.04478267079113264,-0.041887871994089367,0.24879261550627169,-0.41887871994089365,5.536553670571442e-15,-4.674038933671909e-14,-1.0015070031707949,-1.4085954624931674e-14,290.0,9.210160763129485e-14
1e-05,-0.16999999999999993,0.1,0.4802431184035721,-0.04229474463606982,-0.041887871994089367,0.2487926155062914,-0.41887871994089365,-1.6010856476786297e-14,-7.271960811294775e-15,-1.001507003170785,-2.2898349882893854e-15,290.0,9.210160763129485e-14
1e-05,-0.16000000000000003,0.1,0.48024311840357187,-0.03980681848100697,-0.041887871994089367,0.24879261550628468,-0.41887871994089365,5.1937529888745115e-15,-2.0594637106796654e-14,-1.001507003170788,-6.369904603786836e-15,290.0,9.210160763129485e-14
1e-05,-0.15000000000000002,0.1,0.4802431184035723,-0.037318892325944084,-0.041887871994089367,0.24879261550628845,-0.41887871994089365,-1.5847088875907368e-14,-1.3322676295501878e-14,-1.0015070031707864,-3.9968028886505635e-15,290.0,9.210160763129485e-14
1e-05,-0.14,0.1,0.4802431184035722,-0.03483096617088119,-0.041887871994089367,0.24879261550629178,-0.41887871994089365,9.577363253115329e-15,-6.5503158452884236e-15,-1.0015070031707847,-2.0261570199409107e-15,290.0,9.210160763129485e-14
1e-05,-0.13,0.1,0.4802431184035721,-0.032343040015818246,-0.041887871994089367,0.24879261550629556,-0.41887871994089365,-8.295686814808089e-15,1.0547118733938987e-15,-1.0015070031707827,2.0816681711721685e-16,290.0,9.210160763129485e-14
1e-05,-0.12,0.1,0.4802431184035721,-0.029855113860755383,-0.041887871994089367,0.24879261550627146,-0.41887871994089365,5.038388225612108e-15,-4.7128967395337895e-14,-1.0015070031707949,-1.4252488078625447e-14,290.0,9.210160763129485e-14
1e-05,-0.10999999999999999,0.1,0.4802431184035724,-0.027367187705692745,-0.041887871994089367,0.24879261550626847,-0.41887871994089365,-9.192977298480927e-15,-5.334621633323877e-14,-1.0015070031707964,-1.5959455978986625e-14,290.0,9.210160763129485e-14
1e-05,-0.09999999999999998,0.1,0.4802431184035722,-0.02487926155062989,-0.041887871994089367,0.24879261550629578,-0.41887871994089365,-5.049773973101786e-15,1.4432899320127035e-15,-1.0015070031707827,3.608224830031759e-16,290.0,9.210160763129485e-14
1e-05,-0.08999999999999997,0.1,0.4802431184035723,-0.022391335395567032,-0.041887871994089367,0.24879261550627085,-0.41887871994089365,1.6293462817088739e-15,-4.851674617611934e-14,-1.0015070031707953,-1.4557799410397365e-14,290.0,9.210160763129485e-14
1e-05,-0.07999999999999996,0.1,0.4802431184035722,-0.019903409240504242,-0.041887871994089367,0.24879261550630344,-0.41887871994089365,-8.099360655182991e-15,1.6764367671839864e-14,-1.001507003170779,4.9682480351975755e-15,290.0,9.210160763129485e-14
1e-05,-0.06999999999999995,0.1,0.4802431184035723,-0.017415483085440882,-0.041887871994089367,0.24879261550635862,-0.41887871994089365,1.1542886401949868e-14,1.270095140171179e-13,-1.0015070031707514,3.8094527532450684e-14,290.0,9.210160763129485e-14
1e-05,-0.05999999999999994,0.1,0.4802431184035721,-0.014927556930377374,-0.041887871994089367,0.24879261550632975,-0.41887871994089365,-1.053205038166764e-14,6.944445019030354e-14,-1.0015070031707656,2.0719537197066984e-14,290.0,9.210160763129485e-14
1e-05,-0.04999999999999993,0.1,0.4802431184035721,-0.012439630775314372,-0.041887871994089367,0.24879261550627557,-0.41887871994089365,1.0354927922859893e-14,-3.8913317013111737e-14,-1.0015070031707927,-1.1782241848834474e-14,290.0,9.210160763129485e-14
1e-05,-0.040000000000000036,0.1,0.4802431184035723,-0.00995170462025165,-0.041887871994089367,0.24879261550628523,-0.41887871994089365,-1.308487534108276e-14,-1.9761969838327786e-14,-1.0015070031707882,-5.9396931817445875e-15,290.0,9.210160763129485e-14
1e-05,-0.030000000000000027,0.1,0.4802431184035723,-0.007463778465188651,-0.041887871994089367,0.2487926155063081,-0.41887871994089365,1.1154835172438654e-14,2.5979218776228663e-14,-1.0015070031707767,7.78543896018391e-15,290.0,9.210160763129485e-14
1e-05,-0.020000000000000018,0.1,0.4802431184035721,-0.004975852310125633,-0.041887871994089367,0.24879261550629161,-0.41887871994089365,-9.422115466710696e-15,-6.827871601444713e-15,-1.0015070031707847,-2.1649348980190553e-15,290.0,9.210160763129485e-14
1e-05,-0.010000000000000009,0.1,0.4802431184035724,-0.0024879261550627913,-0.041887871994089367,0.2487926155062794,-0.41887871994089365,3.733745330895895e-15,-3.147482274812319e-14,-1.001507003170791,-9.409140133698202e-15,290.0,9.210160763129485e-14
1e-05,0.0,0.1,0.4802431184035722,0.0,-0.041887871994089367,0.2487926155062788,-0.41887871994089365,0.0,-3.2529534621517087e-14,-1.0015070031707913,-9.825473767932635e-15,290.0,9.210160763129485e-14
1e-05,0.010000000000000009,0.1,0.4802431184035724,0.0024879261550627913,-0.041887871994089367,0.2487926155062794,-0.41887871994089365,-3.733745330895895e-15,-3.147482274812319e-14,-1.001507003170791,-9.409140133698202e-15,290.0,9.210160763129485e-14
1e-05,0.020000000000000018,0.1,0.4802431184035721,0.004975852310125633,-0.041887871994089367,0.24879261550629161,-0.41887871994089365,9.422115466710696e-15,-6.827871601444713e-15,-1.0015070031707847,-2.1649348980190553e-15,290.0,9.210160763129485e-14
1e-05,0.030000000000000027,0.1,0.4802431184035723,0.007463778465188651,-0.041887871994089367,0.2487926155063081,-0.41887871994089365,-1.1154835172438654e-14,2.5979218776228663e-14,-1.0015070031707767,7.78543896018391e-15,290.0,9.210160763129485e-14
1e-05,0.040000000000000036,0.1,0.4802431184035723,0.00995170462025165,-0.041887871994089367,0.24879261550628523,-0.41887871994089365,1.308487534108276e-14,-1.9761969838327786e-14,-1.0015070031707882,-5.9396931817445875e-15,290.0,9.210160763129485e-14
1e-05,0.050000000000000044,0.1,0.480243118403572,0.012439630775314403,-0.041887871994089367,0.24879261550627546,-0.41887871994089365,-1.048652688785189e-14,-3.907985046680551e-14,-1.0015070031707927,-1.186550857568136e-14,290.0,9.210160763129485e-14
1e-05,0.06000000000000005,0.1,0.4802431184035721,0.014927556930377402,-0.041887871994089367,0.24879261550632975,-0.41887871994089365,8.917418813859167e-15,6.944445019030354e-14,-1.0015070031707656,2.0719537197066984e-14,290.0,9.210160763129485e-14
1e-05,0.07000000000000006,0.1,0.4802431184035721,0.017415483085440914,-0.041887871994089367,0.24879261550635862,-0.41887871994089365,-1.3923989334157654e-14,1.2717604747081168e-13,-1.0015070031707511,3.8039016381219426e-14,290.0,9.210160763129485e-14
1e-05,0.08000000000000007,0.1,0.4802431184035722,0.019903409240504273,-0.041887871994089367,0.24879261550630338,-0.41887871994089365,1.0496879339764594e-14,1.6653345369377348e-14,-1.001507003170779,4.926614671774132e-15,290.0,9.210160763129485e-14
1e-05,0.09000000000000008,0.1,0.4802431184035723,0.022391335395567064,-0.041887871994089367,0.2487926155062709,-0.41887871994089365,1.6349319266674232e-15,-4.8405723873656825e-14,-1.0015070031707953,-1.4530043834781736e-14,290.0,9.210160763129485e-14
1e-05,0.10000000000000009,0.1,0.4802431184035723,0.024879261550629916,-0.041887871994089367,0.24879261550629578,-0.41887871994089365,2.547989915960599e-15,1.3322676295501878e-15,-1.001507003170783,3.885780586188048e-16,290.0,9.210160763129485e-14
