time,x,y,pressure,ux,uy,eps_xx,eps_yy,qx,sigma_xx,sigma_yy,fluid_content,modes,tail_bound
0.0,0.0,0.1,0.4795204795204795,0.0,-0.041824841824841835,0.24841824841824842,-0.4182484182484183,0.0,0.0,-1.0,-4.163336342344337e-17,0.0,0.0
0.0,0.3,0.1,0.4795204795204795,0.07452547452547452,-0.041824841824841835,0.24841824841824842,-0.4182484182484183,0.0,0.0,-1.0,-4.163336342344337e-17,0.0,0.0
0.0,0.8,0.1,0.4795204795204795,0.19873459873459876,-0.041824841824841835,0.24841824841824842,-0.4182484182484183,0.0,0.0,-1.0,-4.163336342344337e-17,0.0,0.0
0.0,1.0,0.1,0.4795204795204795,0.24841824841824842,-0.041824841824841835,0.24841824841824842,-0.4182484182484183,0.0,0.0,-1.0,-4.163336342344337e-17,0.0,0.0
1e-06,0.0,0.1,0.47974881325058144,0.0,-0.0418447576001896,0.2485365379756763,-0.418447576001896,0.0,5.56776846849516e-14,-1.0004761709663028,1.6708856520608606e-14,931.0,9.521557655317616e-14
1e-06,0.3,0.1,0.47974881325058133,0.07456096139269507,-0.0418447576001896,0.24853653797545605,-0.418447576001896,6.960134735040274e-14,-3.8469227803261674e-13,-1.000476170966413,-1.1546319456101628e-13,931.0,9.521557655317616e-14
1e-06,0.8,0.1,0.4797488132505806,0.1988292303805178,-0.0418447576001896,0.2485365379755654,-0.418447576001896,-4.603179725504946e-14,-1.6553425297161084e-13,-1.0004761709663579,-5.000166947155549e-14,931.0,9.521557655317616e-14
1e-06,1.0,0.1,0.0,0.24821909066477063,-0.0418447576001896,0.10461189400047391,-0.418447576001896,207.741103185007,-1.6653345369377348e-16,-0.7845892050035551,-0.18830140920085325,931.0,9.521557655317616e-14
1.0460412785871946e-06,0.0,0.1,0.4797540124780044,0.0,-0.04184521108835928,0.2485392314643222,-0.41845211088359274,0.0,4.5352610555937645e-14,-1.000487013521827,1.3600232051658168e-14,910.0,9.516186132940194e-14
1.0460412785871946e-06,0.3,0.1,0.4797540124780041,0.07456176943929041,-0.04184521108835928,0.24853923146410556,-0.41845211088359274,7.234094535939169e-14,-3.8768988019910466e-13,-1.0004870135219353,-1.164485174953711e-13,910.0,9.516186132940194e-14
1.0460412785871946e-06,0.8,0.1,0.4797540124780035,0.1988313851714386,-0.04184521108835928,0.2485392314642226,-0.41845211088359274,-5.2928752789207795e-14,-1.5326628854950286e-13,-1.0004870135218762,-4.633793349029247e-14,910.0,9.516186132940194e-14
1.0460412785871946e-06,1.0,0.1,0.0,0.24821455578307386,-0.04184521108835928,0.10461302772089807,-0.41845211088359274,203.12127535764014,-2.220446049250313e-16,-0.7845977079067364,-0.1883034498976168,910.0,9.516186132940194e-14
1.0942023565083328e-06,0.0,0.1,0.47975933013967953,0.0,-0.041845674906627606,0.2485419863084911,-0.41845674906627606,0.0,3.6415315207705135e-14,-1.0004981030621143,1.0921819004749977e-14,889.0,9.85223874433356e-14
1.0942023565083328e-06,0.3,0.1,0.4797593301396793,0.07456259589254241,-0.041845674906627606,0.24854198630827748,-0.41845674906627606,7.749871943493917e-14,-3.9063197121436133e-13,-1.0004981030622209,-1.172950625516478e-13,889.0,9.85223874433356e-14
1.0942023565083328e-06,0.8,0.1,0.47975933013967875,0.1988335890467773,-0.041845674906627606,0.24854198630840157,-0.41845674906627606,-5.758605478238178e-14,-1.4210854715202004e-13,-1.0004981030621587,-4.2951753265185744e-14,889.0,9.85223874433356e-14
1.0942023565083328e-06,1.0,0.1,0.0,0.24820991760039054,-0.041845674906627606,0.10461418726656889,-0.41845674906627606,198.604262032133,-2.498001805406602e-16,-0.7846064044992677,-0.18830553707982428,889.0,9.85223874433356e-14
1.1445808320351001e-06,0.0,0.1,0.47976476893557624,0.0,-0.041846149290491935,0.2485448039069171,-0.4184614929049193,0.0,2.881028748902281e-14,-1.000509445217726,8.631984016460592e-15,869.0,9.807494291843653e-14
1.1445808320351001e-06,0.3,0.1,0.4797647689355761,0.07456344117207135,-0.041846149290491935,0.24854480390670616,-0.4184614929049193,7.708876307030146e-14,-3.9296343956607416e-13,-1.0005094452178311,-1.1796119636642288e-13,869.0,9.807494291843653e-14
1.1445808320351001e-06,0.8,0.1,0.4797647689355754,0.19883584312552122,-0.041846149290491935,0.24854480390683642,-0.4184614929049193,-5.574009660429608e-14,-1.3206102877916237e-13,-1.0005094452177656,-3.995415109869782e-14,869.0,9.807494291843653e-14
1.1445808320351001e-06,1.0,0.1,0.0,0.24820517376174733,-0.041846149290491935,0.1046153732262297,-0.4184614929049193,194.18777506996213,-2.498001805406602e-16,-0.7846152991967237,-0.18830767180721375,869.0,9.807494291843653e-14
1.197278796988391e-06,0.0,0.1,0.47977033162731386,0.0,-0.04184663448082682,0.2485476856902723,-0.4184663448082682,0.0,2.220446049250313e-14,-1.0005210457477887,6.647460359943125e-15,850.0,9.354163711562174e-14
1.197278796988391e-06,0.3,0.1,0.47977033162731375,0.07456430570707893,-0.04184663448082682,0.24854768569006358,-0.4184663448082682,7.180829123753297e-14,-3.9518388561532447e-13,-1.000521045747893,-1.1861345239339016e-13,850.0,9.354163711562174e-14
1.197278796988391e-06,0.8,0.1,0.4797703316273129,0.19883814855220802,-0.04184663448082682,0.24854768569019953,-0.4184663448082682,-4.0336272034767685e-14,-1.2284617767477357e-13,-1.0005210457478246,-3.722022690055837e-14,850.0,9.354163711562174e-14
1.197278796988391e-06,1.0,0.1,0.0,0.2482003218583984,-0.04184663448082682,0.10461658620206693,-0.4184663448082682,189.86957725524525,-2.498001805406602e-16,-0.784624396515503,-0.18830985516372076,850.0,9.354163711562174e-14
1.2524030436270748e-06,0.0,0.1,0.4797760210395739,0.0,-0.04184713072400729,0.2485506331218986,-0.41847130724007287,0.0,1.6431300764452317e-14,-1.0005329105429408,4.884981308350689e-15,830.0,9.985455916644945e-14
1.2524030436270748e-06,0.3,0.1,0.4797760210395739,0.07456518993656767,-0.04184713072400729,0.24855063312169187,-0.41847130724007287,7.367916061228808e-14,-3.97015753605956e-13,-1.0005329105430443,-1.191408083300871e-13,830.0,9.985455916644945e-14
1.2524030436270748e-06,0.8,0.1,0.47977602103957306,0.19884050649751137,-0.04184713072400729,0.2485506331218329,-0.41847130724007287,-3.815254805390493e-14,-1.1446399383885364e-13,-1.0005329105429732,-3.4708347307343956e-14,830.0,9.985455916644945e-14
1.2524030436270748e-06,1.0,0.1,0.0,0.24819535942659368,-0.04184713072400729,0.10461782681001808,-0.41847130724007287,185.64748116145546,-2.7755575615628914e-16,-0.7846337010751367,-0.18831208825803286,830.0,9.985455916644945e-14
1.3100652810621594e-06,0.0,0.1,0.4797818400615452,0.0,-0.04184763827203475,0.24855364769855612,-0.4184763827203475,0.0,1.1379786002407855e-14,-1.000545045628344,3.524958103184872e-15,812.0,9.411552422548666e-14
