time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,1,1,1,1,0,0,1.6,0,0,0,0,0.6,0.6,28,28,0
0.0005,0.99603841160464,0.99361744664409,0.99738382875852,0.99710448670503,0.050751692510666,0.0030115104168425,1.5997008390417,-0.59832191652382,0.24973007769374,-0.013481607704111,-0.013481607704111,0.60212557881685,0.60080400529374,28.029789906115,28.002692077386,-0.35000000000002
0.001,0.99210902989955,0.98723134315051,0.99479699004399,0.99425049344582,0.10117995629469,0.0058838340666037,1.5992555971257,-0.89048383199952,0.43667234464015,-0.026739423171994,-0.026739423171994,0.60428701297368,0.60156871656812,28.059405430951,28.004674605603,-0.69999999999992
0.0015,0.98847507936912,0.98088395233836,0.99225941671054,0.99140735053007,0.15126458459385,0.008639144652149,1.5986906902306,-1.1298137903643,0.5908423159139,-0.039777265647313,-0.039777265647313,0.60646970658989,0.60228037659184,28.089071141336,28.00629131788,-1.0500000000001
0.002,0.98503581220492,0.97459306340702,0.98986950540017,0.98848730767692,0.20099124574049,0.011289666237293,1.5980215182232,-1.3383440147535,0.72477516732563,-0.052600281219592,-0.052600281219593,0.60866143317275,0.60294427459511,28.118656845899,28.007689601591,-1.3999999999999
0.0025,0.98522607573657,0.9743463923683,0.98996021105861,0.98846695619443,0.20130960499077,0.011113579783227,1.5975408167499,-0.96140294650344,0.61341635179631,-0.052666575374087,-0.052666575374087,0.60877449269987,0.6028830755328,28.118421298165,28.006365895447,-1.4
0.003,0.98537794887946,0.97419030371376,0.99003556357729,0.98845054115677,0.20152161899788,0.010980492043712,1.5971124687326,-0.85669603460871,0.54913177727495,-0.052725602028996,-0.052725602028996,0.60884469568069,0.60283603750406,28.118307426575,28.005610467049,-1.4
0.0035,0.98550011107687,0.97408147562471,0.99009901225677,0.98843635222482,0.20162857565873,0.010872592438533,1.5967175801675,-0.78977713034852,0.50666009104249,-0.052779986694006,-0.052779986694046,0.60889327918972,0.60279993951997,28.118242634811,28.005121402998,-1.3999999999486
0.004,0.98559537458185,0.97400120193055,0.99015238381457,0.98842363676527,0.20162716676354,0.010781149290316,1.5963464583251,-0.74224368488437,0.47602853748242,-0.052831076429796,-0.052831076429827,0.60892906344863,0.60277416636699,28.11820401821,28.004775716181,-1.3999999999566
0.0045,0.98566577613625,0.97393992999833,0.99019700240955,0.98841198907695,0.20151655105994,0.010701293753534,1.5959933932913,-0.7061300676059,0.45260107217847,-0.052879664468666,-0.052879664468686,0.60895645803897,0.60275827347343,28.118181962216,28.004515893838,-1.399999999973
0.005,0.98571362319316,0.9738921140912,0.9902340104155,0.98840115980055,0.20130048460675,0.010630037169321,1.5956546833303,-0.67741992206268,0.43392863984939,-0.052926264834376,-0.052926264834395,0.60897797572077,0.60275154189775,28.118171514786,28.004311789375,-1.3999999999816
0.0055,0.98574149733655,0.97385424451088,0.99026444143799,0.98839098183344,0.20098696417576,0.010565409200729,1.5953277612166,-0.65384422728409,0.41858676918756,-0.052971233873682,-0.052971233873697,0.60899518282939,0.60275302040971,28.118169745635,28.00414609973,-1.3999999999846
0.006,0.98575204796421,0.97382396076623,0.99028922644335,0.98838133627887,0.2005868456253,0.010506038526366,1.5950107568204,-0.63400879243761,0.40568440988376,-0.05301483109107,-0.053014831091083,0.60900912013982,0.60276165501568,28.11817473261,28.004008159254,-1.3999999999882
0.0065,0.98574781434044,0.97379960088849,0.9903091900607,0.98837213477912,0.20011233280478,0.010450929584931,1.5947022563123,-0.61700101634238,0.39463193105376,-0.053057252625626,-0.053057252625629,0.60902051329188,0.60277639513103,28.118185099828,28.003891011158,-1.3999999999889
0.007,0.98573111977028,0.97377995142426,0.99032505128166,0.98836330950448,0.19957575963931,0.010399334901394,1.5944011595491,-0.60219352634474,0.38502133966148,-0.05309865106945,-0.053098651069453,0.60902988781826,0.60279625838279,28.118200800741,28.003789906152,-1.3999999999901
