time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
5.399999999999999939e-02,4.165833823420800265e-05,4.155576407934825179e-05,-4.686149927477299960e-06,-4.687834950808030653e-06,1.980516738300200119e-05,1.978831715858637180e-05
5.600000000000000117e-02,4.106643175613700330e-05,4.095369883579257113e-05,-4.696150970163699969e-06,-4.697835914720602043e-06,1.970515702238000098e-05,1.968830751946065960e-05
5.800000000000000294e-02,4.047750205992499802e-05,4.035571304864239787e-05,-4.705976951455899663e-06,-4.707664144876551411e-06,1.960689717785599930e-05,1.959002521790116592e-05
5.999999999999999778e-02,3.989237261666400187e-05,3.976252939379353545e-05,-4.715633872037200262e-06,-4.717325318788566782e-06,1.951032794557199906e-05,1.949341347878100713e-05
6.199999999999999956e-02,3.931173000895300319e-05,3.917473956500761121e-05,-4.725127156306900068e-06,-4.726824560667365766e-06,1.941539512450400086e-05,1.939842105999302406e-05
6.400000000000000133e-02,3.873614354537100032e-05,3.859282450351256218e-05,-4.734461726320000172e-06,-4.736166521793423879e-06,1.932204943540699986e-05,1.930500144873244293e-05
6.600000000000000311e-02,3.816608176942600146e-05,3.801717158372714468e-05,-4.743642074621200137e-06,-4.745355448487327364e-06,1.923024588733599874e-05,1.921311218179340977e-05
6.800000000000000488e-02,3.760192777933300253e-05,3.744808919853530852e-05,-4.752672333064199750e-06,-4.754395239636448643e-06,1.913994332756100057e-05,1.912271427030219021e-05
7.000000000000000666e-02,3.704399162157799975e-05,3.688581912826523402e-05,-4.761556299032899869e-06,-4.763289495414030022e-06,1.905110369860999934e-05,1.903377171252637980e-05
7.199999999999999456e-02,3.649252041781699701e-05,3.633054702408596709e-05,-4.770297493261900044e-06,-4.772041558562417583e-06,1.896369172411500024e-05,1.894625108104250420e-05
7.399999999999999634e-02,3.594770870335500047e-05,3.578241128924860036e-05,-4.778899201217500337e-06,-4.780654549393508645e-06,1.887767467212900157e-05,1.886012117273159019e-05
7.599999999999999811e-02,3.540970525982199772e-05,3.524151060028403551e-05,-4.787364490735900362e-06,-4.789131395477383622e-06,1.879302178632400063e-05,1.877535271189284381e-05
7.799999999999999989e-02,3.487862071398100154e-05,3.470791027448971462e-05,-4.795696247337500417e-06,-4.797474856837976971e-06,1.870970418074600151e-05,1.869191809828691032e-05
8.000000000000000167e-02,3.435453289207300131e-05,3.418164765924257839e-05,-4.803897200819100213e-06,-4.805687547347025412e-06,1.862769463748699937e-05,1.860979119319642591e-05
8.200000000000000344e-02,3.383749189812700249e-05,3.366273669228794644e-05,-4.811969931039299923e-06,-4.813771952900285358e-06,1.854696736162300048e-05,1.852894713766382306e-05
8.400000000000000522e-02,3.332752442370499738e-05,3.315117175961592431e-05,-4.819916891743999623e-06,-4.821730446869683926e-06,1.846749777160300050e-05,1.844936219796983738e-05
8.599999999999999312e-02,3.282463749112000137e-05,3.264693095833089744e-05,-4.827740431451000342e-06,-4.829565303248881489e-06,1.838926236219399840e-05,1.837101363417786005e-05
8.799999999999999489e-02,3.232882100117900073e-05,3.214997885558143617e-05,-4.835442799966199725e-06,-4.837278707845435645e-06,1.831223866099200077e-05,1.829387958821232697e-05
8.999999999999999667e-02,3.184005138484599716e-05,3.166026882073633326e-05,-4.843026154997900369e-06,-4.844872767818399823e-06,1.823640513264600068e-05,1.821793898848268349e-05
9.199999999999999845e-02,3.135829323191300136e-05,3.117774499620853935e-05,-4.850492578139499921e-06,-4.852349519814296671e-06,1.816174089812999841e-05,1.814317146852370484e-05
9.400000000000000022e-02,3.088350073377500298e-05,3.070234396233312871e-05,-4.857844079483599712e-06,-4.859710936915530912e-06,1.808822586827500123e-05,1.806955729751136752e-05
9.600000000000000200e-02,3.041562044190200003e-05,3.023399614322962704e-05,-4.865082604669500151e-06,-4.866958934582474545e-06,1.801584063292899901e-05,1.799707732084192610e-05
