time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,1,1,1,1,0,0,1.6,0,0,0,0,0.6,0.6,28,28,0
0.002,0.98509187946655,0.97480481870588,0.98991786127075,0.98852987265183,0.20136140523736,0.011039017536914,1.597108788315,-1.4456058424762,0.49597368666653,-0.052726249872332,-0.052726249872332,0.60852190142491,0.60293941016353,28.118491795459,28.010775780652,-1.4
0.004,0.98541195924785,0.9743912763811,0.99011333165827,0.98847847442332,0.20124211400419,0.010658801735309,1.5955537292966,-0.7775295092003,0.39241095618485,-0.052940253423867,-0.052940253423867,0.60872798776427,0.60286258292259,28.118318749452,28.008321844383,-1.4
0.006,0.98544770452083,0.9741941481814,0.99021023924935,0.98843830963181,0.19988075462258,0.010401483269955,1.5942148357041,-0.66944679629818,0.34160052702715,-0.053124400314436,-0.053124400314436,0.60882190327558,0.60289971839602,28.118332803088,28.007154469863,-1.4
0.008,0.98531136438691,0.97409819266153,0.99025053277184,0.98840392363633,0.19763732515225,0.01020170401286,1.592998699578,-0.60806806322097,0.31172114142304,-0.053291596393841,-0.053291596393858,0.60887002660392,0.60300767974273,28.118398590064,28.006487678268,-1.3999999999663
0.01,0.98508857638734,0.97404933057409,0.9902594892161,0.98837305122301,0.19493460283143,0.010032794868778,1.5918634105933,-0.56764449245312,0.29174694991072,-0.053447644618993,-0.053447644619016,0.6088967569594,0.60314951139585,28.118461061565,28.006051943108,-1.3999999999718
0.012,0.98482834702789,0.97402388411751,0.99025117714254,0.98834459750944,0.19206908484657,0.009882061535852,1.5907870036063,-0.5382034935504,0.27713420259465,-0.053595585673455,-0.053595585673467,0.6089126433516,0.60316389862208,28.118485222482,28.005738775431,-1.3999999999744
0.014,0.98455677550118,0.97401015507005,0.99023336673324,0.98831798262566,0.18920164634256,0.0097427682564691,1.5897565912708,-0.51520616780039,0.2657241204157,-0.053737201570636,-0.053737201570649,0.60892285750302,0.6031768847708,28.118446091515,28.005497677358,-1.3999999999723
0.016,0.98428728836966,0.97400192064879,0.99021039734374,0.98829287802685,0.18640577793662,0.0096110849160727,1.58876394084,-0.49632521539739,0.25637571374142,-0.053873628995851,-0.053873628995863,0.60893014767834,0.6031939151272,28.118327040128,28.005302332364,-1.3999999999781
0.018,0.98402650422353,0.97399575389389,0.99018472840518,0.9882690838672,0.18370827853366,0.0094847376646278,1.5878034246267,-0.48025810669661,0.24843687831785,-0.054005643792946,-0.054005643792953,0.60893603906205,0.60321514289509,28.118118855542,28.005137844491,-1.3999999999832
0.02,0.9837774028568,0.97398976051099,0.99015777133936,0.98824646738627,0.18111363670889,0.0093623378884764,1.5868709749822,-0.46622482228553,0.24151198452273,-0.054133806050484,-0.054133806050491,0.60894139159193,0.60324055268948,28.117818409283,28.004995248812,-1.399999999985
