time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,1,1,1,1,0,0,0.16,0,0,0,0,0.6,0.6,28,28,0
0.0005,0.99572855138883,0.99393655492927,0.99738998985637,0.99715228029671,0.051428133878694,0.004652411959212,0.15982797071567,-0.34405856866737,0.22386270971808,-0.0013684741827244,-0.0013684741827246,0.60203477326466,0.60085835946423,28.029914300362,28.00205168519,-0.3500000000001
0.001,0.9914815874558,0.98782936130241,0.9948204126501,0.994321015838,0.10286121105172,0.0091263945297064,0.15957703866224,-0.5018641068505,0.37237549676407,-0.0027230657878339,-0.0027230657878341,0.60411714299287,0.60171831958458,28.059661365035,28.003430253363,-0.70000000000001
0.0015,0.98726652247924,0.98171454938283,0.9922987443424,0.99150936559548,0.15418201255231,0.01345035001754,0.15926714306399,-0.61979119650466,0.48684919743098,-0.0040613632264719,-0.0040613632264721,0.6062278849752,0.60257861104599,28.089174898101,28.004497814174,-1.05
0.002,0.98308606064859,0.97560569530986,0.98982391471079,0.98872073785798,0.20530768513274,0.017640429914309,0.1589091856246,-0.71591487876953,0.58156837723108,-0.0053823217200498,-0.00538232172005,0.60836006701059,0.6034391379475,28.118409391168,28.005389504161,-1.4000000000001
0.0025,0.98297480305434,0.97540928186548,0.98976073924975,0.98865166755935,0.20639544905746,0.017283847868507,0.1586703877309,-0.47759578740111,0.45560259394637,-0.0054152343153183,-0.0054152343153183,0.60845358175069,0.60346542991071,28.119025504923,28.004219582879,-1.4
0.003,0.98287429047048,0.97526391201412,0.98970505482949,0.98859414162693,0.20712074645562,0.016981504300155,0.15846912949427,-0.40251647325835,0.38957230576115,-0.0054429615898953,-0.0054429615898953,0.60851764088092,0.60349222949168,28.119432349438,28.003606860624,-1.4
0.0035,0.98277621770412,0.97514159242962,0.98965553474813,0.98854413157579,0.20750703966711,0.01671267393192,0.1582908231932,-0.35661260214857,0.34745278740274,-0.0054675204315322,-0.0054675204315322,0.60856900091857,0.60352215866654,28.119643164317,28.003216544748,-1.4
0.004,0.98267602155691,0.97503294289918,0.98961064613379,0.98849979587033,0.20754766152996,0.016467376999535,0.15812850911968,-0.32462814703292,0.31748269462769,-0.0054898724476063,-0.0054898724476063,0.60861321257074,0.60355687980778,28.119654218375,28.002939089814,-1.4
0.0045,0.98257104335357,0.97493369387811,0.989569307784,0.98846009004877,0.20723672234261,0.016239861379555,0.15797821179538,-0.30059464859746,0.29469198756784,-0.005510566693139,-0.005510566693139,0.608652730101,0.60359737939874,28.119462479816,28.002728219441,-1.4
0.005,0.98245989059414,0.97484147377639,0.98953077872296,0.98842433471849,0.20657865177414,0.016026428944368,0.15783739408652,-0.28163541772092,0.27657476321562,-0.0055299535368554,-0.0055299535368554,0.60868886929211,0.60364408365828,28.119070919448,28.002560640428,-1.4
0.0055,0.98234206041866,0.97475479298342,0.98949453611252,0.98839200625109,0.20558937991371,0.015824526063453,0.1577043141586,-0.26615985584021,0.26170702991982,-0.0055482735544986,-0.0055482735544986,0.60872242855786,0.60369697405652,28.118489080108,28.002423139047,-1.4
0.006,0.98221766401764,0.97467263833806,0.98946019786833,0.98836267112192,0.20429402662495,0.015632298784007,0.1575777131922,-0.25320193281847,0.24920834017229,-0.0055657006663488,-0.0055657006663517,0.60875393437498,0.60375571435742,28.117731698195,28.00230755586,-1.3999999999996
0.0065,0.982087208473,0.97459428166315,0.9894274759832,0.98833595448686,0.20272356483369,0.015448350428979,0.15745664632275,-0.24213373893969,0.23849918920394,-0.0055823654735251,-0.0055823654735285,0.60878375505419,0.60381976579573,28.116816775532,28.002208524979,-1.4000000000057
0.007,0.98195142370296,0.97451917810743,0.98939614772028,0.98831152677111,0.20091168692057,0.015271598702083,0.15734038353927,-0.23252556695778,0.22917929503918,-0.005598368927905,-0.0055983689279083,0.6088121598509,0.60388848175677,28.115763790007,28.002122342016,-1.399999999997
0.0075,0.98181113976081,0.97444690737802,0.98936603718654,0.98828909739239,0.19889236007145,0.015101186235076,0.15722834794029,-0.22407119795706,0.22096136083839,-0.0056137908440058,-0.0056137908440085,0.60883935237429,0.60396117880242,28.114592310527,28.002046349073,-1.3999999999957
0.008,0.98166720434498,0.97437713752404,0.98933700308456,0.98826841098509,0.19669814908658,0.014936421835011,0.15712007534668,-0.21654518724404,0.21363267403333,-0.0056286954644095,-0.0056286954644119,0.60886549072517,0.60403718436734,28.11332105333,28.001978578651,-1.4000000000009
0.0085,0.98152043130055,0.97430960144378,0.98930893031024,0.98824924431489,0.1943592012792,0.014776740333456,0.15701518680245,-0.20977708846588,0.20703168268358,-0.0056431352487814,-0.0056431352487838,0.6088907002797,0.60411586608553,28.111967315558,28.001917536642,-1.3999999999993
0.009,0.98137157148455,0.97424408097105,0.98928172400657,0.98823140329307,0.19190273273444,0.014621674206853,0.15691336920455,-0.2036351957813,0.20103309385291,-0.0056571535434443,-0.0056571535434463,0.60891508216623,0.60419664763296,28.110546692791,28.001862064356,-1.4000000000001
0.0095,0.98122129884057,0.97418039572137,0.98925530523918,0.98821471997341,0.18935286165635,0.014470832928627,0.15681436125484,-0.19801589943657,0.19553804748588,-0.0056707865184998,-0.0056707865185019,0.60893871908951,0.60427901534389,28.109072992204,28.001811247583,-1.4000000000036
0.01,0.9810702063037,0.97411839502641,0.9892296077794,0.98819904959649,0.18673066402809,0.014323887565577,0.15671794301153,-0.19283648662466,0.19046743032064,-0.0056840646097654,-0.0056840646097672,0.60896167946248,0.60436251889869,28.107558270411,28.001764354737,-1.4000000000049
0.0105,0.98091880768148,0.97405795193536,0.98920457565515,0.98818426776165,0.1840543597744,0.014180559033987,0.15662392794646,-0.18803013013061,0.18575719679929,-0.0056970136161487,-0.0056970136161507,0.60898402042315,0.60444676847187,28.106012944064,28.001720793568,-1.3999999999953
0.011,0.98076754288262,0.97399895867126,0.98918016126044,0.98817026779617,0.18133956612648,0.014040608979994,0.15653215679287,-0.18354230719979,0.18135500963951,-0.0057096555505663,-0.0057096555505682,0.6090057900848,0.6045314299612,28.104445937502,28.001680080099,-1.4000000000023
0.0115,0.98061678480343,0.97394132310109,0.98915632386036,0.98815695836212,0.17859957690611,0.013903832584237,0.15644249270326,-0.17932817922359,0.1772177712296,-0.0057220093105398,-0.0057220093105419,0.609027029257,0.60461621936261,28.10286484426,28.001641815791,-1.3999999999974
0.012,0.98046684677251,0.97388496596142,0.98913302840832,0.98814426131853,0.17584564217568,0.013770052810657,0.15635481738713,-0.17535063227263,0.17330977066225,-0.0057340912137431,-0.0057340912137447,0.60904777278166,0.60470089695448,28.101276088132,28.001605670415,-1.3999999999999
0.0125,0.98031798992551,0.97382981864769,0.98911024458189,0.98813210983556,0.17308723348739,0.013639115757908,0.15626902799547,-0.17157878332105,0.16960126636915,-0.005745915430525,-0.0057459154305267,0.60906805058661,0.6047852616788,28.099685075557,28.001571368939,-1.3999999999989
0.013,0.98017043014675,0.97377582142678,0.98908794600602,0.98812044674539,0.17033228708701,0.013510886870407,0.15618503458477,-0.16798682139842,0.16606738335437,-0.0057574943363296,-0.0057574943363314,0.60908788852894,0.60486914592738,28.098096335117,28.001538681337,-1.4000000000004
0.0135,0.98002434438907,0.97372292197608,0.98906610961507,0.98810922312029,0.16758742184882,0.013385247825518,0.15610275803714,-0.16455309526878,0.16268724274033,-0.005768838801036,-0.0057688388010374,0.60910730907867,0.60495241083865,28.096513642391,28.001507414538,-1.3999999999992
0.014,0.97987987631894,0.97367107419989,0.98904471512103,0.9880983970415,0.1648581315436,0.013262093963037,0.15602212834433,-0.16125938561035,0.15944326592505,-0.0057799584278553,-0.0057799584278569,0.60912633187084,0.60503494212313,28.094940130022,28.001477405994,-1.3999999999992
0.0145,0.97973714127281,0.97362023723259,0.9890237445797,0.98808793254821,0.16214895249043,0.013141332152011,0.15594308318524,-0.15809031817672,0.15632061247876,-0.0057908617515189,-0.0057908617515204,0.60914497416585,0.60511664641088,28.09337838364,28.001448518476,-1.3999999999974
0.015,0.97959623057181,0.9735703746323,0.9890031820237,0.98807779873904,0.15946360858664,0.013022879014373,0.15586556674202,-0.15503288641958,0.15330672217507,-0.0058015564033003,-0.0058015564033018,0.6091632512226,0.60519744808281,28.091830524795,28.00142063585,-1.4
0.0155,0.97945721523786,0.97352145368853,0.98898301316415,0.98806796900423,0.15680513594955,0.012906659440531,0.15578952871194,-0.15207606014915,0.15039093914031,-0.0058120492488387,-0.0058120492488401,0.6091811766155,0.60527728644546,28.090298282211,28.00139365959,-1.3999999999961
0.016,0.97932014918845,0.97347344486738,0.98896322512887,0.98805842037656,0.15417598956975,0.012792605347778,0.15571492348052,-0.14921046285395,0.14756420161102,-0.0058223465034565,-0.0058223465034578,0.60919876249031,0.60535611371143,28.088783052753,28.001367505917,-1.3999999999982
