time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,0.99983025680874,0.99983025680874,0.99981805459942,0.99981805459942,0.00047940082220808,0.00024834603799973,0.0099999999999999,0,0,-4.179854242327e-05,-4.179854242327e-05,0.89998901614717,0.89998901614717,2.5002662853319,2.5002662853319,0
0.001,0.99982790053,0.99969142243707,0.99985596510824,0.99981552898258,0.00048605725846654,0.00024253710770092,0.00999878943195,-0.0012105680499169,0.00082362734295218,-4.2378693061239e-05,-4.2378693061265e-05,0.90014813411491,0.89998886369078,2.5002699819959,2.5000171962947,-0.0010000000000011
0.002,0.99982676765737,0.99968623507884,0.99985595354931,0.99981431489626,0.00048925672409219,0.00023974460549515,0.0099982074795971,-0.00058195235291333,0.00054886622355465,-4.2657586017692e-05,-4.2657586017693e-05,0.900152794565,0.89998879057317,2.5002717588088,2.5000114596707,-0.0010000000000005
0.003,0.99982589530499,0.99968331708064,0.99985562606661,0.99981338082592,0.00049171680471252,0.00023759574868932,0.0099977596638861,-0.00044781571100676,0.00043274659688105,-4.2872195773431e-05,-4.2872195773431e-05,0.90015512721351,0.89998873500755,2.5002731249707,2.500009035253,-0.00099999999999917
0.004,0.99982515859784,0.99968123404714,0.99985523874077,0.99981259433392,0.00049378398919479,0.00023578522932884,0.0099973823587545,-0.00037730513161731,0.0003682422387215,-4.3053014364561e-05,-4.3053014364561e-05,0.90015665416028,0.89998869018505,2.5002742728621,2.5000076884903,-0.00099999999999954
0.005,0.9998245051407,0.99967956607737,0.99985484710612,0.99981190193799,0.00049559435001819,0.00023418870685464,0.009997049651272,-0.00033270748245418,0.0003263494722471,-4.3212460187189e-05,-4.321246018719e-05,0.90015780349147,0.8999886551266,2.5002752779863,2.5000068138267,-0.0010000000000005
0.006,0.9998239060815,0.99967814613097,0.99985446545526,0.99981127694159,0.00049721049463258,0.00023274267516393,0.0099967483065574,-0.00030134471467811,0.00029646440954459,-4.3356875861573e-05,-4.3356875861573e-05,0.90015873848246,0.89998863177221,2.5002761750334,2.5000061898675,-0.0010000000000002
0.007,0.99982334202725,0.99967689230859,0.99985409733943,0.99981070435526,0.00049866124826185,0.00023140977352872,0.0099964705385121,-0.00027776804529274,0.00027380192183184,-4.3489992759772e-05,-4.3489992759772e-05,0.90015953607509,0.89998862408556,2.5002769799323,2.5000057167058,-0.00099999999999983
0.008,0.99982279800201,0.9996757584425,0.99985374305862,0.99981017522584,0.00049995707135679,0.00023016587647329,0.0099962113193099,-0.00025921920212316,0.00025586838068872,-4.3614220393233e-05,-4.3614220393233e-05,0.90016023811036,0.89998863748799,2.5002776984272,2.5000053422781,-0.0010000000000004
0.009,0.99982226146731,0.99967471586947,0.99985340188078,0.99980968403647,0.00050109778601266,0.00022899435192995,0.0099959671827764,-0.00024413653358304,0.00024122559021859,-4.3731219875186e-05,-4.3731219875186e-05,0.90016086973855,0.89998867829995,2.5002783303786,2.5000050365568,-0.0010000000000006
