time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
0.000000000000000000e+00,4.794008222080799924e-04,4.795204795204795201e-04,-4.179854242326999848e-05,-4.182484182484183456e-05,2.483460379997299737e-04,2.484182484182484072e-04
1.000000000000000021e-03,4.860572584665400256e-04,4.868245200542793845e-04,-4.237869306126500083e-05,-4.246191647140103295e-05,2.425371077009200128e-04,2.420475019526563691e-04
2.000000000000000042e-03,4.892567240921900495e-04,4.899011682735328549e-04,-4.265758601769299837e-05,-4.273026856608043883e-05,2.397446054951499911e-04,2.393639810058623780e-04
3.000000000000000062e-03,4.917168047125200416e-04,4.922826642027136905e-04,-4.287219577343100076e-05,-4.293798793660333292e-05,2.375957486893199905e-04,2.372867873006333423e-04
4.000000000000000083e-03,4.937839891947900161e-04,4.943044545497062405e-04,-4.305301436456100277e-05,-4.311433388149350538e-05,2.357852293288400093e-04,2.355233278517316448e-04
5.000000000000000104e-03,4.955943500181900219e-04,4.960961871232725130e-04,-4.321246018719000277e-05,-4.327063827800302614e-05,2.341887068546400072e-04,2.339602838866364101e-04
6.000000000000000125e-03,4.972104946325800034e-04,4.977224411010556680e-04,-4.335687586157300284e-05,-4.341271208392559456e-05,2.327426751639300015e-04,2.325395458274107801e-04
7.000000000000000146e-03,4.986612482618499494e-04,4.992157495530280542e-04,-4.348999275977200279e-05,-4.354400685537405838e-05,2.314097735287199927e-04,2.312265981129261691e-04
8.000000000000000167e-03,4.999570713567900353e-04,5.005871445908087643e-04,-4.361422039323300067e-05,-4.366677120144294160e-05,2.301658764732899989e-04,2.299989546522372556e-04
8.999999999999999320e-03,5.010977860126599511e-04,5.018321593740684289e-04,-4.373121987518600255e-05,-4.378256682444215525e-05,2.289943519299499953e-04,2.288409984222451190e-04
1.000000000000000021e-02,5.020772854407999815e-04,5.029365013234561067e-04,-4.384219312405399852e-05,-4.389253065478037052e-05,2.278831655645999937e-04,2.277413601188630070e-04
1.099999999999999936e-02,5.028867303643300190e-04,5.038813469093963602e-04,-4.394804276693100139e-05,-4.399752088106226707e-05,2.268232797282399948e-04,2.266914578560439873e-04
1.200000000000000025e-02,5.035167717988399752e-04,5.046475355473693586e-04,-4.404946696615299920e-05,-4.409820415137878234e-05,2.258077039976100057e-04,2.256846251528788210e-04
1.299999999999999940e-02,5.039590405851699945e-04,5.052183580987802160e-04,-4.414701883814599808e-05,-4.419511055311169508e-05,2.248309002382799997e-04,2.247155611355497072e-04
1.400000000000000029e-02,5.042070585011599769e-04,5.055810613045743284e-04,-4.424114537853599726e-05,-4.428866982794120769e-05,2.238883928636600015e-04,2.237799683872545675e-04
1.499999999999999944e-02,5.042567018677600018e-04,5.057273832101618228e-04,-4.433221391398700309e-05,-4.437923610185396571e-05,2.229765039833100015e-04,2.228743056481270550e-04
1.600000000000000033e-02,5.041063361986900231e-04,5.056534541373812431e-04,-4.442053063880500288e-05,-4.446710529025674436e-05,2.220921678034599978e-04,2.219956137640992551e-04
1.700000000000000122e-02,5.037567253206600391e-04,5.053593374528858768e-04,-4.450635394892900104e-05,-4.455252766635066667e-05,2.212327971189299977e-04,2.211413900031599777e-04
1.799999999999999864e-02,5.032107997912399922e-04,5.048484053384338401e-04,-4.458990425177700200e-05,-4.463571713940553973e-05,2.203961850909300047e-04,2.203094952726113013e-04
1.899999999999999953e-02,5.024733498745600135e-04,5.041266748264031225e-04,-4.467137132613000020e-05,-4.471685823668553945e-05,2.195804315554099871e-04,2.194980842998113177e-04
2.000000000000000042e-02,5.015506901759799732e-04,5.032021767796692564e-04,-4.475091993948200327e-05,-4.479611144620567381e-05,2.187838867782599902e-04,2.187055522046099469e-04
2.100000000000000130e-02,5.004503275785899532e-04,5.020843946540816307e-04,-4.482869420129800012e-05,-4.487361736609646583e-05,2.180051078676399883e-04,2.179304930057020132e-04
2.199999999999999872e-02,4.991806521790100168e-04,5.007837872250703749e-04,-4.490482098269799836e-05,-4.494949996986198550e-05,2.172428245340700132e-04,2.171716669680468707e-04
2.299999999999999961e-02,4.977506618992700227e-04,4.993113961533548074e-04,-4.497941263579500332e-05,-4.502386920649450596e-05,2.164959118616399951e-04,2.164279746017216933e-04
2.400000000000000050e-02,4.961697253296600213e-04,4.976785321465303875e-04,-4.505256918024999840e-05,-4.509682309329770557e-05,2.157633684153699894e-04,2.156984357336896700e-04
2.500000000000000139e-02,4.944473831664299721e-04,4.958965302287842835e-04,-4.512438007920000285e-05,-4.516844941707745802e-05,2.150442984589299978e-04,2.149821724958921726e-04
2.599999999999999881e-02,4.925931861849000082e-04,4.939765636807823095e-04,-4.519492569533200096e-05,-4.523882712968331087e-05,2.143378973751500097e-04,2.142783953698335899e-04
2.699999999999999969e-02,4.906165662825200417e-04,4.919295065308471049e-04,-4.526427849479899829e-05,-4.530802750265468845e-05,2.136434396115800089e-04,2.135863916401198141e-04
