time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,1,1,1,1,0,0,0.01,0,0,0,0,0.9,0.9,2.5,2.5,0
0.01,0.99831034310522,0.99831034310522,0.9981890182662,0.9981890182662,0.0047832964592326,0.0024769985164543,0.0099999999999999,-3.1085375970792e-15,0,-0.00041563601133972,-0.00041563601133972,0.899890622835,0.899890622835,2.5026525744426,2.5026525744426,-0.0099999999999983
