time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0,0,0.60264769154394,0.60264769154394,1,1,1,1,0,0,-0,-0,0.01,0,0,0,0,0,0.9,0.9,2.5,2.5,0,0
0.00125,0,0.60264769154394,0.60264769154394,0.99999614383022,0.99999034872478,0.99999616252373,0.9999955198626,1.0881818486135e-05,1.2900343574241e-22,1.9775171218612e-06,1.3916858403757e-06,0.0099999663822902,-2.6894167813975e-05,2.2180872887207e-05,-3.9922805051414e-07,-6.1694607082582e-07,-9.6155781852146e-07,0.90000465406896,0.89999964778131,2.5,2.5,-4.1802347588119e-07,-1.2499999999997e-05
0.0025,0,0.60264769154394,0.60264769154394,0.99999230213896,0.99998078150395,0.99999222543527,0.99999110416312,2.1722751075181e-05,2.4334208134151e-22,4.0107942777077e-06,2.9544858184671e-06,0.0099999160850172,-4.0237818430703e-05,3.5218299477929e-05,-8.0376122588872e-07,-1.271577451564e-06,-1.9130205589245e-06,0.90000929057181,0.89999929430853,2.5,2.5,-8.506771962771e-07,-2.4999999999999e-05
0.00375,0,0.60264769154394,0.60264769154394,0.99998847126234,0.99997129437046,0.99998824074541,0.99998672983074,3.2533044565848e-05,3.5152954006932e-22,6.0864385515947e-06,4.6250469592804e-06,0.0099998533069526,-5.0222451699632e-05,4.5097336334135e-05,-1.2122652383374e-06,-1.943304515096e-06,-2.8569294704932e-06,0.90001389231304,0.89999893991527,2.5,2.5,-1.2942782676124e-06,-3.750000000001e-05
0.005,0,0.60264769154394,0.60264769154394,0.99998464930523,0.99996186904855,0.99998422969165,0.9999823845844,4.3317798959212e-05,4.5605416403466e-22,8.192535529061e-06,6.3710121984163e-06,0.0099997801750699,-5.8505506133519e-05,5.3328733283237e-05,-1.6240666365277e-06,-2.6252907136293e-06,-3.7945718749407e-06,0.90001846468634,0.899998584808,2.5,2.5,-1.7469610449347e-06,-4.9999999999995e-05
0.00625,0,0.60264769154394,0.60264769154394,0.9999808350083,0.99995249256993,0.99998020257826,0.99997806139793,5.4080034450634e-05,5.5791023162943e-22,1.0322526220819e-05,8.1740545782157e-06,0.0099996980193314,-6.5724590786122e-05,6.0518034301288e-05,-2.0387489911405e-06,-3.314429201037e-06,-4.7267527137705e-06,0.90002301303849,0.89999822918619,2.5,2.5,-2.2075589705679e-06,-6.2499999999998e-05
0.0075,0,0.60264769154394,0.60264769154394,0.9999770273712,0.99994315613816,0.99997616508202,0.99997375587031,6.4821596090802e-05,6.5759269602697e-22,1.2472366922607e-05,1.0022737379948e-05,0.0099996077697161,-7.219969221848e-05,6.6974377807616e-05,-2.4560286047803e-06,-4.0090232337645e-06,-5.6540348440958e-06,0.90002754132449,0.89999787330173,2.5,2.5,-2.6752563264796e-06,-7.4999999999994e-05
0.00875,0,0.60264769154394,0.60264769154394,0.99997322547397,0.99993385358406,0.99997212063039,0.99996946503924,7.5543492829828e-05,7.5539068772238e-22,1.4639391260114e-05,1.1909376590031e-05,0.0099995101229446,-7.8117417234209e-05,7.2879680985651e-05,-2.8757035295208e-06,-4.7080285479927e-06,-6.5768399464997e-06,0.90003205242981,0.89999751750201,2.5,2.5,-3.1494419940563e-06,-8.7500000000001e-05
0.01,0,0.60264769154394,0.60264769154394,0.99996942837426,0.99992458040553,0.99996807143745,0.99996518679701,8.6246042515197e-05,8.5149411051761e-22,1.6821731337673e-05,1.3828510645138e-05,0.0099994056259523,-8.3597593804807e-05,7.8351409229008e-05,-3.2976287777666e-06,-5.4107466009835e-06,-7.4954990462797e-06,0.90003654850881,0.89999716226305,2.5,2.5,-3.6296362364611e-06,-9.9999999999999e-05
0.01125,0,0.60264769154394,0.60264769154394,0.99996949121449,0.99992498447344,0.99996785648499,0.9999653997149,8.604712796614e-05,8.1703543773779e-22,1.7041877530852e-05,1.4070134596502e-05,0.0099993283405264,-6.1828340747958e-05,6.128965454382e-05,-3.3224745394257e-06,-5.499734650461e-06,-7.4487230966081e-06,0.90003637644611,0.89999716045243,2.5,2.5,-3.6974260616792e-06,-0.00010000000000001
