time,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,mass,mass_reaction,outflow_gradient,platen_max,platen_min,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_reaction
0,1,1,1,1,0,0,1.6,0,0,0,0,0.6,0.6,28,28,0
0.001,0.99207048612144,0.98713162396078,0.99475943640954,0.9942143076251,0.10113622822247,0.005841666284496,1.5993027519837,-0.69724801662338,0.24818815252556,-0.026732740341672,-0.026732740341696,0.60431808285728,0.6015772895028,28.059318493488,28.005324022824,-0.7000000001047
0.002,0.98487465013223,0.9744143638895,0.98977718016758,0.9885251959764,0.20077680729951,0.011256853749973,1.5982390410108,-1.0637109725653,0.43372215191124,-0.052570205521821,-0.05257020552183,0.60870068363507,0.60298669279468,28.118424960619,28.009300910894,-1.3999999997127
0.003,0.9851231751712,0.97404194744973,0.98989625367357,0.98843932658527,0.20109431301398,0.011019053841705,1.5975324611513,-0.70657985950812,0.35784914307727,-0.052667540376329,-0.052667540376329,0.60886864010728,0.60290709545121,28.118123861734,28.007527559249,-1.4
0.004,0.98529600973478,0.97385405636494,0.98998687578481,0.98838673606611,0.20108789304236,0.010852494485038,1.5969072889768,-0.62517217447628,0.31881367253185,-0.052753592648014,-0.052753592648014,0.60895371104501,0.60285652190024,28.118001145078,28.00664454966,-1.4
0.005,0.98540535266009,0.97374634676519,0.9900552160327,0.98835777622549,0.20076564618565,0.010722290327293,1.5963307608348,-0.57652814204182,0.29481539013665,-0.052832905227726,-0.052832905227726,0.60900322522935,0.60283123895769,28.117946749451,28.006115373945,-1.4
0.006,0.98545993221422,0.97367975077314,0.99010557637223,0.98834116640382,0.20016556849558,0.010613693751156,1.5957873753354,-0.54338549933821,0.27824953987324,-0.052907629449448,-0.052907629449456,0.60903464344557,0.60282851326948,28.117927631865,28.005756263254,-1.399999999966
0.007,0.98546973220343,0.97363694893576,0.99014166606105,0.98833176324131,0.19934585290404,0.010519287571208,1.5952685071201,-0.51886821533363,0.26591844046417,-0.052978962262421,-0.052978962262427,0.60905562241959,0.60284449153837,28.117929607329,28.0054919891,-1.3999999999776
0.008,0.98544469777286,0.973609112821,0.99016664226791,0.98832689206637,0.19836756711628,0.010434823818725,1.5947687914345,-0.49971568554939,0.25625599327064,-0.05304764798368,-0.053047647983685,0.60907003378557,0.60287501338577,28.117944463145,28.005286576265,-1.3999999999857
0.009,0.98539355479412,0.97359122003085,0.99018307384005,0.98832500799276,0.19728381553346,0.010357632208427,1.5942846263146,-0.48416511988359,0.24839950645579,-0.053114186258792,-0.053114186258796,0.60908006624882,0.60291630832532,28.11796628114,28.005120576159,-1.3999999999901
0.01,0.98532340571742,0.97358016037063,0.9901929821693,0.98832514231561,0.19613605396545,0.010285919569432,1.5938134593746,-0.47116694006573,0.24182954622993,-0.053178931060078,-0.053178931060082,0.6090870680475,0.60296526587532,28.117990195098,28.00498244389,-1.3999999999933
0.011,0.98523978859887,0.97357387965063,0.9901979264086,0.9883266484461,0.19495450242179,0.010218424079719,1.5933534091905,-0.46005018409,0.23621159487648,-0.053242143225841,-0.053242143225845,0.60909192559733,0.60301945041224,28.118012625834,28.00486482231,-1.3999999999929
0.012,0.98514691569247,0.97357095517178,0.99019909664202,0.98832907471245,0.19376013733285,0.010154227980352,1.5929030465224,-0.45036266812426,0.2313189381633,-0.053304020817514,-0.053304020817518,0.6090952505078,0.60307701168368,28.118029762426,28.004762762897,-1.3999999999929
