gamma,p,stress_error_over_Ks,pore,solid_fraction,hessian_min
-0.07500000000000007,0.05,0.0001938945835576292,0.11266493552403711,0.8873350644759629,2.4836725159688204
-0.050000000000000044,0.05,0.00017973689481830515,0.11174017418329729,0.8882598258167027,2.4836727467021564
-0.025000000000000022,0.05,0.00016556461229617496,0.11081445959613412,0.8891855404038659,2.483672977666813
0.0,0.05,0.00015137772128011805,0.10988779080163691,0.8901122091983631,2.4836732088630096
0.025000000000000022,0.05,0.00013717620704486558,0.10896016683797072,0.8910398331620293,2.483673440290966
0.04999999999999993,0.05,0.00012296005485099907,0.108031586742376,0.891968413257624,2.4836736719509025
0.07499999999999996,0.05,0.00010872924994490358,0.10710204955116687,0.8928979504488331,2.4836739038430395
0.09999999999999998,0.05,9.448377755880282e-05,0.10617155429973157,0.8938284457002684,2.483674135967598
0.125,0.05,8.022362291071156e-05,0.10524010002253048,0.8947598999774695,2.4836743683247993
0.1499999999999999,0.05,6.594877120446224e-05,0.10430768575309635,0.8956923142469037,2.483674600914863
0.17499999999999993,0.05,5.1659207629567756e-05,0.10337431052403245,0.8966256894759675,2.4836748337380103
0.19999999999999996,0.05,3.735491736146432e-05,0.10243997336701283,0.8975600266329872,2.4836750667944636
0.22499999999999998,0.05,2.303588556122762e-05,0.10150467331278079,0.8984953266872192,2.483675300084444
0.25,0.05,8.702097375709876e-06,0.1005684093911483,0.8994315906088517,2.4836755336081735
0.2749999999999999,0.05,5.646462062557197e-06,0.09963118063099508,0.9003688193690049,2.483675767365873
0.29999999999999993,0.05,2.0009807635178052e-05,0.09869298606026844,0.9013070139397316,2.483676001357766
0.32499999999999996,0.05,3.438795423827132e-05,0.09775382470598115,0.9022461752940188,2.483676235584073
0.35,0.05,4.878091678203292e-05,0.09681369559421216,0.9031863044057878,2.483676470045018
