time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0.4825,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995780677255,0.99994106349738,0.99998072358833,0.99997350076017,1.3359764410739e-06,1.5942293947835e-21,5.5697689099234e-06,3.2516791106656e-06,0.0099970316976428,-2.9552132204e-07,2.9719359225169e-07,-4.8142042359056e-06,-5.2409401175073e-06,-2.4533222720439e-06,0.90002919525718,0.90002062600448,2.5,2.5,-5.0311184853017e-06,-9.9999999999999e-05
0.485,-0.037912063065438,0.57737298283364,0.61528504589908,0.9999577963886,0.99994106694459,0.99998072546282,0.99997350236475,1.306716076163e-06,1.5931732185624e-21,5.5700278658195e-06,3.2518276576126e-06,0.0099970309750207,-2.8904885635051e-07,2.9068450070987e-07,-4.8150091286584e-06,-5.2410517125469e-06,-2.4524935317384e-06,0.90002919359861,0.90002063703775,2.5,2.5,-5.0316709788418e-06,-9.9999999999996e-05
0.4875,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995778623208,0.99994107031631,0.99998072729626,0.99997350393418,1.2780965675907e-06,1.5921401745585e-21,5.5702811500968e-06,3.2519729510858e-06,0.0099970302682253,-2.8271814962189e-07,2.843179703484e-07,-4.815796392766e-06,-5.2411608634463e-06,-2.4516829423805e-06,0.90002919197636,0.90002064782938,2.5,2.5,-5.0322113717473e-06,-0.00010000000000001
0.49,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995777629801,0.99994107361418,0.99998072908954,0.99997350546925,1.250103879376e-06,1.5911297561528e-21,5.5705288869521e-06,3.2521150623507e-06,0.00999702957691,-2.7652609713523e-07,2.7809087882146e-07,-4.8165664143274e-06,-5.2412676237397e-06,-2.4508901064339e-06,0.90002919038964,0.90002065838465,2.5,2.5,-5.0327399290446e-06,-0.0001
0.4925,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995776658151,0.99994107683982,0.99998073084354,0.99997350697069,1.2227242830303e-06,1.5901414677769e-21,5.5707711979397e-06,3.2522540611569e-06,0.0099970289007359,-2.7046966212368e-07,2.7200017219323e-07,-4.8173195709869e-06,-5.2413720457864e-06,-2.4501146350609e-06,0.90002918883768,0.90002066870874,2.5,2.5,-5.0332569099558e-06,-9.9999999999972e-05
0.495,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995775707782,0.99994107999482,0.99998073255913,0.99997350843925,1.1959443506899e-06,1.5891748247504e-21,5.5710082018474e-06,3.2523900156094e-06,0.0099970282393712,-2.6454587430872e-07,2.6604286333335e-07,-4.8180562321175e-06,-5.2414741807947e-06,-2.4493561479622e-06,0.9000291873197,0.90002067880671,2.5,2.5,-5.0337625680251e-06,-9.9999999999999e-05
0.4975,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995774778228,0.99994108308071,0.99998073423714,0.99997350987564,1.1697509485883e-06,1.5882293530003e-21,5.5712400149564e-06,3.2525229924133e-06,0.0099970275924916,-2.5875182840614e-07,2.6021603059216e-07,-4.8187767590001e-06,-5.2415740788555e-06,-2.4486142731417e-06,0.90002918583498,0.90002068868352,2.5,2.5,-5.0342571512437e-06,-0.00010000000000001
0.5,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995773869033,0.99994108609902,0.9999807358784,0.99997351128057,1.1441312306248e-06,1.5873045888376e-21,5.5714667508896e-06,3.2526530567425e-06,0.0099970269597799,-2.5308468279897e-07,2.5451681628609e-07,-4.8194815050068e-06,-5.2416717889631e-06,-2.447888646739e-06,0.90002918438277,0.90002069834401,2.5,2.5,-5.0347409021709e-06,-0.0001
0.5025,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995772979751,0.99994108905122,0.99998073748372,0.99997351265474,1.1190726320917e-06,1.5864000787236e-21,5.5716885209066e-06,3.2527802724551e-06,0.0099970263409258,-2.4754165835163e-07,2.4894242540023e-07,-4.8201708157679e-06,-5.2417673590392e-06,-2.4471789129245e-06,0.90002918296236,0.90002070779291,2.5,2.5,-5.035214058055e-06,-0.0001
0.505,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995772109946,0.99994109193876,0.99998073905387,0.9999735139988,1.0945628633738e-06,1.5855153790593e-21,5.5719054337377e-06,3.252904701909e-06,0.0099970257356257,-2.4212003631245e-07,2.4349012402432e-07,-4.8208450293431e-06,-5.2418608359517e-06,-2.4464847235723e-06,0.90002918157307,0.90002071703487,2.5,2.5,-5.0356768509464e-06,-0.0001
